tradeDate,openPrice,highPrice,lowPrice,closePrice,volume,ticker
2020-04-01,100.55,101.07,98.8,100.03,6282879,000725
2020-04-02,97.68,99.51,97.68,99.04,3193818,000725
2020-04-03,99.67,99.92,98.11,99.01,2058510,000725
2020-04-06,97.55,99.78,96.35,97.89,2145510,000725
2020-04-07,97.61,98.13,96.12,97.38,1766713,000725
2020-04-08,97.56,97.56,95.67,95.87,3662891,000725
2020-04-09,95.66,95.66,93.11,94.25,6937828,000725
2020-04-10,94.5,98.14,94.5,97.76,16751215,000725
2020-04-13,99.3,99.3,93.98,94.33,5959759,000725
2020-04-14,93.6,93.6,90.95,92.04,2939274,000725
2020-04-15,90.47,92.2,90.47,91.65,1244688,000725
2020-04-16,90.65,93.54,90.65,92.65,6935496,000725
2020-04-17,92.48,94.62,92.48,93.97,7009418,000725
2020-04-20,95.28,95.88,90.83,93.29,1812218,000725
2020-04-21,93.66,93.66,92.22,92.57,7472767,000725
2020-04-22,93.18,97.19,93.18,95.94,11887868,000725
2020-04-23,96.8,96.8,94.43,95.01,2878138,000725
2020-04-24,94.03,94.03,91.54,92.36,1403148,000725
2020-04-27,91.61,91.61,88.63,89.09,8849630,000725
2020-04-28,89.57,92.91,89.57,92.88,21934156,000725
2020-04-29,92.89,92.89,90.77,91.53,1854619,000725
2020-04-30,92.18,92.18,90.01,90.86,1784579,000725
2020-05-01,91.13,93.7,91.13,92.13,3150298,000725
2020-05-04,92.0,92.0,90.55,90.91,1594619,000725
2020-05-05,91.62,93.24,91.62,93.1,997836,000725
2020-05-06,94.37,94.37,92.27,92.3,8949712,000725
2020-05-07,91.48,91.48,89.74,90.77,7875092,000725
2020-05-08,90.62,93.84,90.51,92.11,2429513,000725
2020-05-11,91.41,93.93,90.8,92.54,8312963,000725
2020-05-12,91.97,94.86,91.97,94.85,4774412,000725
2020-05-13,95.57,95.57,94.12,94.74,9960879,000725
2020-05-14,94.41,94.41,90.35,90.54,13802700,000725
2020-05-15,90.68,95.57,90.68,93.38,19574411,000725
2020-05-18,93.43,96.24,93.43,94.99,4164332,000725
2020-05-19,95.24,95.24,94.92,95.03,5468739,000725
2020-05-20,94.58,95.56,94.58,95.37,3469970,000725
2020-05-21,94.94,96.19,94.7,95.29,4560591,000725
2020-05-22,96.42,96.95,96.38,96.73,7814755,000725
2020-05-25,96.57,96.57,92.1,92.25,5488166,000725
2020-05-26,90.64,90.64,84.73,85.27,10887577,000725
2020-05-27,85.87,85.87,83.82,83.92,7781464,000725
2020-05-28,85.24,85.24,84.5,84.83,10399934,000725
2020-05-29,85.5,87.88,85.5,87.52,3806825,000725
2020-06-01,85.48,85.64,83.5,84.64,1379930,000725
2020-06-02,83.79,87.88,83.79,87.48,7369638,000725
2020-06-03,87.78,90.31,87.78,88.92,3512774,000725
2020-06-04,88.78,90.56,88.78,89.82,1326567,000725
2020-06-05,88.51,90.03,85.81,88.04,4393643,000725
2020-06-08,87.09,87.09,84.81,85.21,4467979,000725
2020-06-09,84.67,85.89,84.67,85.64,4275491,000725
2020-06-10,84.65,84.65,84.37,84.44,4462540,000725
2020-06-11,83.95,83.95,80.47,81.33,9016720,000725
2020-06-12,81.0,81.08,79.81,80.66,2763806,000725
2020-06-15,80.96,82.07,80.09,80.93,2652336,000725
2020-06-16,80.5,80.5,76.12,77.07,3368757,000725
2020-06-17,76.97,76.97,73.62,75.01,10199433,000725
2020-06-18,75.85,75.85,74.73,74.95,11283237,000725
2020-06-19,75.39,75.39,74.82,74.86,10718279,000725
2020-06-22,73.72,75.99,73.72,75.94,13411073,000725
2020-06-23,76.41,76.41,75.63,75.79,6296910,000725
2020-06-24,75.57,77.12,75.54,76.17,4815015,000725
2020-06-25,75.06,75.06,73.78,74.19,11779439,000725
2020-06-26,74.69,76.34,74.69,75.69,7696728,000725
2020-06-29,76.85,77.65,76.85,77.4,9207666,000725
2020-06-30,77.66,77.66,71.72,73.05,9249093,000725
2020-07-01,73.16,75.45,71.9,73.71,1663800,000725
2020-07-02,74.39,74.39,73.41,73.86,5130857,000725
2020-07-03,73.17,76.86,73.17,75.87,12193456,000725
2020-07-06,75.68,79.72,75.68,78.92,25742880,000725
2020-07-07,78.16,78.16,77.12,77.5,6565388,000725
2020-07-08,76.93,78.48,75.89,77.22,8786276,000725
2020-07-09,76.35,76.35,75.08,75.16,4343327,000725
2020-07-10,74.29,74.73,72.39,73.87,2107931,000725
2020-07-13,74.14,74.14,72.67,72.75,9822510,000725
2020-07-14,73.55,75.99,73.55,75.97,11148080,000725
2020-07-15,76.1,76.1,74.34,74.41,8489027,000725
2020-07-16,73.54,73.54,69.98,70.33,12227675,000725
2020-07-17,69.74,70.39,69.74,70.31,8570080,000725
2020-07-20,68.56,71.14,68.56,69.86,1835267,000725
2020-07-21,70.03,70.03,69.38,69.49,9541808,000725
2020-07-22,70.57,70.57,65.2,65.49,11198347,000725
2020-07-23,63.87,66.01,63.87,65.64,19683701,000725
2020-07-24,65.41,65.41,62.19,62.4,2943094,000725
2020-07-27,62.18,63.39,59.51,61.81,10059902,000725
2020-07-28,62.22,62.22,58.32,58.49,12938247,000725
2020-07-29,57.84,58.48,57.84,58.41,2672498,000725
2020-07-30,58.66,60.06,58.66,59.57,1588921,000725
2020-07-31,59.99,59.99,58.62,59.15,6986433,000725
2020-08-03,58.01,59.61,58.01,59.21,21833237,000725
2020-08-04,58.4,58.91,57.58,58.25,1644444,000725
2020-08-05,57.71,57.71,54.06,54.18,22651512,000725
2020-08-06,53.85,53.85,52.62,52.78,8712354,000725
2020-08-07,54.15,54.15,52.17,52.6,7368111,000725
2020-08-10,53.16,53.79,51.81,52.65,1462966,000725
2020-08-11,52.77,53.46,52.15,52.97,2665835,000725
2020-08-12,52.65,53.38,52.65,53.19,2186795,000725
2020-08-13,53.28,53.28,52.44,52.45,5911931,000725
2020-08-14,53.03,53.18,52.86,53.0,9779856,000725
2020-08-17,52.37,52.37,51.09,51.29,2751914,000725
2020-08-18,50.53,50.53,49.68,49.79,8747065,000725
2020-08-19,50.15,50.15,49.3,49.59,4085015,000725
2020-08-20,50.04,52.17,50.04,51.85,13207944,000725
2020-08-21,50.99,52.0,50.99,51.82,2932369,000725
2020-08-24,52.16,54.36,52.16,54.07,12107518,000725
2020-08-25,54.95,54.95,52.29,53.14,7891830,000725
2020-08-26,52.76,53.29,51.49,52.62,6702919,000725
2020-08-27,53.31,53.31,50.98,51.01,9382499,000725
2020-08-28,51.31,51.31,49.15,49.78,15428763,000725
2020-08-31,49.9,54.08,49.9,54.05,7725488,000725
2020-09-01,53.83,59.86,53.83,59.46,9868615,000725
2020-09-02,60.16,60.76,59.7,60.06,4901633,000725
2020-09-03,61.14,61.14,57.25,57.93,4899558,000725
2020-09-04,58.32,58.32,56.86,57.77,12412555,000725
2020-09-07,57.55,57.55,52.8,52.94,4963397,000725
2020-09-08,52.56,52.56,51.28,51.64,6061628,000725
2020-09-09,51.87,52.47,51.87,52.38,8084071,000725
2020-09-10,51.86,51.86,50.3,50.31,5463506,000725
2020-09-11,49.95,49.95,48.14,48.18,2782989,000725
2020-09-14,48.69,48.85,48.23,48.53,2376263,000725
2020-09-15,49.71,49.71,47.55,48.14,3107804,000725
2020-09-16,47.15,48.54,47.15,47.94,10345196,000725
2020-09-17,46.96,49.59,46.96,49.42,14389394,000725
2020-09-18,48.33,48.33,48.09,48.17,6856227,000725
2020-09-21,47.99,47.99,47.11,47.44,9793864,000725
2020-09-22,47.82,48.64,46.78,47.6,2372345,000725
2020-09-23,47.2,48.73,47.2,48.67,5987119,000725
2020-09-24,48.78,49.59,47.08,48.2,8902904,000725
2020-09-25,47.77,48.26,47.24,47.62,6972181,000725
2020-09-28,47.5,47.89,47.05,47.47,6675927,000725
2020-09-29,47.54,49.07,47.54,48.49,9753702,000725
2020-09-30,48.04,50.39,48.04,49.96,11065238,000725
2020-10-01,50.12,51.61,50.12,51.38,10035755,000725
2020-10-02,50.81,50.81,49.6,50.09,2554372,000725
2020-10-05,50.21,50.21,49.33,49.55,1467421,000725
2020-10-06,49.62,49.62,48.02,48.06,2459225,000725
2020-10-07,49.03,49.03,48.08,48.17,2076362,000725
2020-10-08,47.07,48.26,47.07,48.03,3198568,000725
2020-10-09,47.65,51.18,47.65,51.11,8497327,000725
2020-10-12,51.58,52.82,51.05,52.12,9022980,000725
2020-10-13,50.73,52.79,50.73,52.32,10879514,000725
2020-10-14,52.96,52.96,52.09,52.37,1758118,000725
2020-10-15,52.09,52.82,52.04,52.5,7326515,000725
2020-10-16,52.24,52.8,52.24,52.61,3404598,000725
2020-10-19,51.98,53.54,51.98,52.94,8227848,000725
2020-10-20,52.66,53.33,52.66,53.33,4971438,000725
2020-10-21,53.27,56.25,53.27,55.87,9497148,000725
2020-10-22,57.04,57.04,55.94,56.34,5506436,000725
2020-10-23,56.27,57.58,55.54,56.8,4765838,000725
2020-10-26,56.86,56.86,55.94,56.01,9162072,000725
2020-10-27,56.16,58.07,56.16,57.77,3713605,000725
2020-10-28,58.85,58.85,56.09,56.37,10172738,000725
2020-10-29,57.25,58.17,57.25,58.05,8472834,000725
2020-10-30,56.86,58.37,56.86,58.18,4126952,000725
2020-11-02,57.3,59.7,57.3,59.15,13448743,000725
2020-11-03,59.36,61.12,59.36,60.85,4063499,000725
2020-11-04,60.76,60.76,57.71,58.04,10057256,000725
2020-11-05,58.15,58.89,58.15,58.4,6088018,000725
2020-11-06,58.43,58.43,56.68,57.68,6771198,000725
2020-11-09,58.11,59.66,57.83,58.49,6648004,000725
2020-11-10,58.58,59.18,56.79,57.66,7787005,000725
2020-11-11,57.22,57.22,56.03,56.16,7210467,000725
2020-11-12,56.27,56.27,51.59,52.26,1859484,000725
2020-11-13,52.15,52.15,50.18,50.76,3241797,000725
2020-11-16,51.32,51.32,48.07,48.34,4015984,000725
2020-11-17,48.18,52.39,48.18,50.35,4872024,000725
2020-11-18,49.75,49.75,49.1,49.38,1637115,000725
2020-11-19,49.42,49.42,49.18,49.27,3679296,000725
2020-11-20,50.17,50.17,49.09,49.26,2403675,000725
2020-11-23,49.98,49.98,49.76,49.82,2462119,000725
2020-11-24,49.8,49.8,49.14,49.26,2246370,000725
2020-11-25,49.59,49.59,47.47,47.6,13457464,000725
2020-11-26,47.55,47.55,45.33,46.0,10701317,000725
2020-11-27,45.68,46.02,45.31,45.64,4425173,000725
2020-11-30,46.15,46.54,46.06,46.31,10468828,000725
2020-12-01,46.45,47.13,46.45,46.89,10613479,000725
2020-12-02,47.98,47.98,46.58,47.0,10727407,000725
2020-12-03,47.3,47.3,46.23,46.47,10848695,000725
2020-12-04,46.71,46.99,46.71,46.92,6099506,000725
2020-12-07,47.43,47.43,44.88,45.08,11282679,000725
2020-12-08,44.78,46.92,44.78,46.22,8367012,000725
2020-12-09,45.96,46.52,45.87,46.21,9771522,000725
2020-12-10,45.92,46.54,45.92,46.46,6258704,000725
2020-12-11,46.38,48.15,46.38,47.65,5337496,000725
2020-12-14,48.23,48.23,43.06,43.45,3694298,000725
2020-12-15,43.34,44.3,43.34,43.92,7719418,000725
2020-12-16,43.94,43.94,41.02,41.09,6741011,000725
2020-12-17,41.3,41.3,40.06,40.15,18050291,000725
2020-12-18,40.55,40.55,39.04,39.69,10849297,000725
2020-12-21,38.77,39.5,38.68,39.15,9738091,000725
2020-12-22,39.18,40.03,38.67,39.29,11001276,000725
2020-12-23,40.12,40.76,38.89,39.92,2344040,000725
2020-12-24,39.8,40.73,39.8,40.19,5979851,000725
2020-12-25,39.86,40.28,39.86,40.03,6298717,000725
2020-12-28,39.47,39.59,39.33,39.45,10967979,000725
2020-12-29,39.16,39.6,38.4,38.88,1642394,000725
2020-12-30,38.99,40.83,38.99,40.04,16110836,000725
2020-12-31,40.71,40.71,37.48,37.61,13459917,000725
2021-01-01,38.45,38.45,37.38,37.48,8980954,000725
2021-01-04,37.61,38.7,37.57,38.1,6866073,000725
2021-01-05,37.88,38.53,37.88,38.41,9791062,000725
2021-01-06,38.76,38.94,38.76,38.93,7102111,000725
2021-01-07,38.96,38.96,38.08,38.45,14079068,000725
2021-01-08,38.11,39.13,38.11,38.91,11708252,000725
2021-01-11,38.82,38.82,37.98,38.18,7937339,000725
2021-01-12,38.28,38.28,36.97,37.59,8804567,000725
2021-01-13,37.88,37.88,35.88,36.05,10456489,000725
2021-01-14,36.09,36.65,36.09,36.38,8527893,000725
2021-01-15,36.69,36.69,35.74,35.96,3849773,000725
2021-01-18,35.65,35.65,35.55,35.58,7168522,000725
2021-01-19,35.22,35.24,34.35,34.91,1643298,000725
2021-01-20,34.28,35.61,34.28,35.31,7218272,000725
2021-01-21,34.99,34.99,34.01,34.09,12811681,000725
2021-01-22,34.27,34.27,32.18,32.22,2393041,000725
2021-01-25,31.89,31.89,30.78,30.93,6460274,000725
2021-01-26,31.28,31.28,29.98,30.07,16004565,000725
2021-01-27,30.45,30.45,29.82,29.96,5342220,000725
2021-01-28,30.37,30.69,30.29,30.46,2156827,000725
2021-01-29,30.53,30.87,30.53,30.81,3536493,000725
2021-02-01,30.53,31.54,30.53,31.24,18421669,000725
2021-02-02,31.14,31.14,30.68,30.73,6277143,000725
2021-02-03,31.11,31.13,29.95,30.54,10888552,000725
2021-02-04,30.82,30.82,30.67,30.68,5018931,000725
2021-02-05,30.6,30.6,30.12,30.32,8320171,000725
2021-02-08,30.71,30.71,29.56,29.73,12941612,000725
2021-02-09,29.67,31.11,29.67,30.52,4095528,000725
2021-02-10,30.11,30.11,29.44,29.57,6529447,000725
2021-02-11,29.86,29.86,29.72,29.76,1584329,000725
2021-02-12,29.38,30.68,29.38,30.36,13685365,000725
2021-02-15,30.41,30.41,28.9,29.08,10887122,000725
2021-02-16,29.38,29.38,28.2,28.25,3727414,000725
2021-02-17,28.38,29.5,28.38,29.41,21089449,000725
2021-02-18,29.03,29.36,29.03,29.19,4727450,000725
2021-02-19,29.42,31.49,29.42,30.38,13086937,000725
2021-02-22,30.48,30.48,29.52,29.55,5246526,000725
2021-02-23,29.74,30.15,29.65,29.92,9037658,000725
2021-02-24,30.1,30.1,29.06,29.22,16894373,000725
2021-02-25,28.86,28.86,27.68,27.76,15000031,000725
2021-02-26,27.66,27.66,27.34,27.38,4619633,000725
2021-03-01,27.52,28.45,27.25,27.69,5923795,000725
2021-03-02,27.53,27.53,26.1,26.42,11503972,000725
2021-03-03,26.69,26.69,26.04,26.18,6616582,000725
2021-03-04,26.69,28.41,26.69,27.47,8397532,000725
2021-03-05,27.59,27.59,25.82,26.72,16922871,000725
2021-03-08,26.6,26.67,25.33,26.07,3768487,000725
2021-03-09,26.1,26.1,25.4,25.57,13217400,000725
2021-03-10,25.7,26.25,25.7,26.06,1346426,000725
2021-03-11,26.24,26.24,25.19,25.34,9958995,000725
2021-03-12,25.31,25.49,25.19,25.34,3622424,000725
2021-03-15,24.69,24.73,23.63,24.42,12413491,000725
2021-03-16,24.25,24.25,22.8,22.9,2662111,000725
2021-03-17,22.89,22.89,22.06,22.22,18688549,000725
2021-03-18,22.22,22.22,21.47,21.57,18827110,000725
2021-03-19,21.22,21.22,20.08,20.37,20262636,000725
2021-03-22,20.21,20.9,20.21,20.85,14932897,000725
2021-03-23,20.68,21.92,20.68,21.66,16992000,000725
2021-03-24,21.71,21.71,21.38,21.62,1524657,000725
2021-03-25,21.26,21.46,21.25,21.34,7195374,000725
2021-03-26,21.23,21.23,20.73,20.85,6288832,000725
2021-03-29,20.85,21.99,20.85,21.96,2585255,000725
2021-03-30,22.01,22.77,22.01,22.47,15625125,000725
2021-03-31,22.36,22.36,21.88,22.1,6763995,000725
2021-04-01,21.84,22.45,21.75,22.16,6871082,000725
2021-04-02,22.72,22.72,21.83,21.92,7101606,000725
2021-04-05,21.67,23.07,21.67,22.46,8073440,000725
2021-04-06,22.41,22.41,22.36,22.39,2744920,000725
2021-04-07,22.05,22.23,21.77,22.05,6891781,000725
2021-04-08,22.27,22.27,21.56,21.59,6983341,000725
2021-04-09,21.65,21.93,21.65,21.78,1141841,000725
2021-04-12,21.76,21.91,21.64,21.83,3525125,000725
2021-04-13,22.08,22.45,21.24,21.96,10357590,000725
2021-04-14,22.11,22.3,21.99,22.1,5324424,000725
2021-04-15,22.41,22.41,21.68,21.87,6110121,000725
2021-04-16,21.45,21.45,20.6,20.68,18410110,000725
2021-04-19,20.9,20.9,20.31,20.38,20144216,000725
2021-04-20,20.46,20.46,20.14,20.16,6582937,000725
2021-04-21,20.22,20.39,19.53,20.03,1878468,000725
2021-04-22,19.57,19.68,19.55,19.61,4645490,000725
2021-04-23,19.59,19.59,19.06,19.09,23366858,000725
2021-04-26,19.01,19.01,18.8,18.87,3690382,000725
2021-04-27,18.97,19.31,18.3,18.77,2169985,000725
2021-04-28,18.83,18.94,18.42,18.6,1352398,000725
2021-04-29,18.57,18.57,17.97,18.1,16222011,000725
2021-04-30,18.21,18.44,17.92,18.11,13011709,000725
2021-05-03,17.94,17.94,17.44,17.62,8428681,000725
2021-05-04,17.53,17.53,17.08,17.08,2025606,000725
2021-05-05,17.15,17.15,16.56,16.6,12650370,000725
2021-05-06,16.41,16.41,16.17,16.24,7334395,000725
2021-05-07,16.15,16.15,15.37,15.45,12704962,000725
2021-05-10,15.23,15.23,13.74,13.81,9953985,000725
2021-05-11,13.71,13.78,13.66,13.71,11266730,000725
2021-05-12,13.92,14.19,13.92,14.18,3788173,000725
2021-05-13,14.1,14.97,14.1,14.73,13305798,000725
2021-05-14,14.9,15.05,14.78,14.91,6013905,000725
2021-05-17,15.04,15.04,14.56,14.63,13387822,000725
2021-05-18,14.61,14.61,14.31,14.32,4520445,000725
2021-05-19,14.09,14.48,14.09,14.43,19118214,000725
2021-05-20,14.59,14.59,14.19,14.27,4113224,000725
2021-05-21,14.38,14.92,14.38,14.68,6273303,000725
2021-05-24,14.85,14.85,14.39,14.52,4888768,000725
2021-05-25,14.6,14.92,14.25,14.62,1317666,000725
2021-05-26,14.71,14.85,14.71,14.77,3310630,000725
2021-05-27,14.62,15.22,14.62,15.06,11634937,000725
2021-05-28,15.0,15.15,14.9,15.04,3948189,000725
2021-05-31,14.77,15.3,14.77,15.26,14167572,000725
2021-06-01,15.06,15.23,15.06,15.15,1434815,000725
2021-06-02,15.29,15.39,15.29,15.36,1230814,000725
2021-06-03,15.33,15.87,15.33,15.81,9131394,000725
2021-06-04,15.7,16.05,15.7,15.92,11018027,000725
2021-06-07,15.53,16.64,15.53,16.39,6226439,000725
2021-06-08,16.46,16.46,16.14,16.19,6631747,000725
2021-06-09,16.26,16.26,15.49,15.55,2756345,000725
2021-06-10,15.44,15.68,15.44,15.55,1780940,000725
2021-06-11,16.0,16.0,15.47,15.64,8694814,000725
2021-06-14,15.43,16.12,15.43,16.02,13365965,000725
2021-06-15,15.93,16.52,15.36,15.9,7391699,000725
2021-06-16,15.9,15.9,15.54,15.72,8018442,000725
2021-06-17,15.32,16.45,15.32,16.12,12021083,000725
2021-06-18,15.84,16.1,15.77,15.96,10239637,000725
2021-06-21,16.2,16.55,16.2,16.44,8813386,000725
2021-06-22,16.58,16.74,16.34,16.59,4952353,000725
2021-06-23,16.9,16.9,16.23,16.52,18494381,000725
2021-06-24,16.35,16.54,16.35,16.46,2071121,000725
2021-06-25,16.44,16.44,15.94,16.02,3070307,000725
2021-06-28,16.12,16.23,16.12,16.22,9572334,000725
2021-06-29,16.04,17.76,16.04,17.57,20566531,000725
2021-06-30,17.39,18.11,17.39,17.83,2453026,000725
2021-07-01,17.8,18.52,17.8,18.3,27335136,000725
2021-07-02,18.29,18.58,18.28,18.41,1538645,000725
2021-07-05,18.2,20.56,18.2,20.36,17988840,000725
2021-07-06,20.36,21.43,20.36,21.3,14475086,000725
2021-07-07,21.27,21.27,19.26,19.33,15528018,000725
2021-07-08,19.26,19.26,18.77,18.91,7410648,000725
2021-07-09,18.6,18.77,18.6,18.75,11102742,000725
2021-07-12,19.03,19.03,18.21,18.21,8778955,000725
2021-07-13,18.22,18.26,17.77,18.11,4332373,000725
2021-07-14,18.06,18.06,17.91,17.97,10170956,000725
2021-07-15,18.0,18.18,16.82,17.47,5074276,000725
2021-07-16,17.29,17.65,17.29,17.53,13310416,000725
2021-07-19,17.27,17.69,17.27,17.55,7181743,000725
2021-07-20,17.38,17.38,16.61,16.9,13871858,000725
2021-07-21,16.81,16.88,16.73,16.82,4346066,000725
2021-07-22,16.78,17.66,16.78,17.63,12949395,000725
2021-07-23,17.74,17.74,17.41,17.43,2081481,000725
2021-07-26,17.4,17.4,16.93,17.11,8997758,000725
2021-07-27,17.27,17.31,16.91,17.09,3807468,000725
2021-07-28,17.19,17.61,17.19,17.56,5163282,000725
2021-07-29,17.56,17.56,16.29,16.35,17309491,000725
2021-07-30,16.52,16.54,16.24,16.35,5312257,000725
2021-08-02,16.04,16.27,16.03,16.14,4587575,000725
2021-08-03,16.23,16.23,15.57,15.8,7451518,000725
2021-08-04,15.87,15.87,15.13,15.2,11448888,000725
2021-08-05,15.39,15.39,15.14,15.25,4589927,000725
2021-08-06,15.17,15.37,15.17,15.32,7582336,000725
2021-08-09,15.41,15.41,15.0,15.07,4243848,000725
2021-08-10,15.04,15.04,14.5,14.52,6610177,000725
2021-08-11,14.53,14.53,14.46,14.48,7960038,000725
2021-08-12,14.45,14.94,14.45,14.77,16824116,000725
2021-08-13,14.95,15.11,14.95,15.06,2027788,000725
2021-08-16,15.17,15.17,14.78,14.9,2411269,000725
2021-08-17,14.86,14.86,14.21,14.4,5036370,000725
2021-08-18,14.41,14.61,14.41,14.53,6253013,000725
2021-08-19,14.6,14.6,14.1,14.21,1656570,000725
2021-08-20,14.07,14.94,14.07,14.63,13304267,000725
2021-08-23,14.58,15.12,14.58,14.91,13149948,000725
2021-08-24,14.7,15.4,14.7,15.27,4946114,000725
2021-08-25,15.26,15.26,14.48,14.65,18831731,000725
2021-08-26,14.59,14.67,14.51,14.58,1975585,000725
2021-08-27,14.79,15.14,14.79,15.07,6050024,000725
2021-08-30,15.16,15.16,14.86,14.94,9437588,000725
2021-08-31,14.57,15.39,14.57,15.34,17522051,000725
2021-09-01,15.4,15.4,14.73,14.85,18684442,000725
2021-09-02,15.01,15.01,14.41,14.62,2884493,000725
2021-09-03,14.45,14.85,14.45,14.79,8290611,000725
2021-09-06,14.65,15.57,14.65,15.53,16731843,000725
2021-09-07,15.58,15.58,14.71,14.9,13081867,000725
2021-09-08,14.79,14.79,14.32,14.55,11838916,000725
2021-09-09,14.43,14.43,14.38,14.4,10326243,000725
2021-09-10,14.31,14.31,14.28,14.28,10651011,000725
2021-09-13,14.28,15.09,14.28,15.08,19946300,000725
2021-09-14,15.03,15.03,14.63,14.76,7034810,000725
2021-09-15,14.73,14.73,13.84,13.88,9345658,000725
2021-09-16,13.86,14.45,13.86,14.42,16581770,000725
2021-09-17,14.52,14.91,14.08,14.55,2057561,000725
2021-09-20,14.72,14.74,14.61,14.67,6519276,000725
2021-09-21,14.51,14.8,14.51,14.74,3056690,000725
2021-09-22,14.64,14.64,14.37,14.38,5442809,000725
2021-09-23,14.4,14.47,14.3,14.36,1283536,000725
2021-09-24,14.47,14.89,14.38,14.7,6188192,000725
2021-09-27,14.82,15.15,14.82,14.98,3143230,000725
2021-09-28,15.08,15.08,14.63,14.88,10235395,000725
2021-09-29,14.8,14.8,13.95,14.17,2781452,000725
2021-09-30,14.55,14.91,14.55,14.87,9943334,000725
2021-10-01,14.65,14.71,14.57,14.64,4116385,000725
2021-10-04,14.67,14.7,14.57,14.65,5094710,000725
2021-10-05,14.48,14.9,14.48,14.9,13580523,000725
2021-10-06,15.01,15.55,15.01,15.27,10668692,000725
2021-10-07,15.04,15.04,14.84,14.86,5173239,000725
2021-10-08,14.74,15.08,14.74,14.89,6834461,000725
2021-10-11,14.97,15.42,14.97,15.31,16618996,000725
