tradeDate,openPrice,highPrice,lowPrice,closePrice,volume,ticker
2020-05-18,29.53,30.91,29.53,30.56,8563535,002415
2020-05-19,30.45,30.65,30.45,30.55,2801311,002415
2020-05-20,30.7,30.7,29.26,29.78,3105847,002415
2020-05-21,29.73,31.5,29.73,31.26,4409108,002415
2020-05-22,31.39,31.39,30.0,30.33,17290506,002415
2020-05-25,30.92,30.92,28.46,28.55,10677721,002415
2020-05-26,28.14,28.82,28.14,28.61,4523840,002415
2020-05-27,28.73,29.74,28.73,29.58,24659571,002415
2020-05-28,29.87,30.3,29.73,29.94,7422558,002415
2020-05-29,29.78,30.52,29.78,30.46,19898946,002415
2020-06-01,30.6,31.13,30.19,30.6,5131374,002415
2020-06-02,30.92,30.92,29.4,29.45,4648428,002415
2020-06-03,29.87,30.01,29.0,29.48,3998722,002415
2020-06-04,28.82,30.28,28.82,29.85,8013506,002415
2020-06-05,30.23,30.23,28.67,29.03,3561393,002415
2020-06-08,29.27,29.27,28.25,28.41,7474932,002415
2020-06-09,28.49,28.66,28.49,28.65,11095858,002415
2020-06-10,28.46,29.69,28.46,29.29,19117082,002415
2020-06-11,29.2,29.2,27.75,28.0,15224794,002415
2020-06-12,28.16,28.83,28.16,28.7,3585749,002415
2020-06-15,28.81,28.81,28.55,28.6,10561955,002415
2020-06-16,28.23,28.88,28.23,28.73,3265038,002415
2020-06-17,28.55,28.58,28.36,28.49,7268543,002415
2020-06-18,28.31,29.72,28.31,29.51,11494003,002415
2020-06-19,29.5,30.08,28.64,29.27,4638753,002415
2020-06-22,28.99,29.05,27.74,28.14,8047922,002415
2020-06-23,27.88,28.47,27.88,28.43,7100517,002415
2020-06-24,28.37,28.37,27.06,27.34,11477025,002415
2020-06-25,27.31,27.71,27.07,27.41,3565429,002415
2020-06-26,27.64,27.68,27.63,27.65,6997295,002415
2020-06-29,27.8,29.76,27.8,29.18,24444984,002415
2020-06-30,30.06,30.06,28.86,29.03,19637495,002415
2020-07-01,29.38,29.77,28.64,29.13,3262945,002415
2020-07-02,29.15,29.32,29.15,29.28,2300315,002415
2020-07-03,29.41,29.55,29.0,29.29,5187429,002415
2020-07-06,29.5,29.5,28.24,28.26,8091562,002415
2020-07-07,27.95,27.95,27.53,27.72,6124270,002415
2020-07-08,27.5,27.5,27.13,27.2,3925054,002415
2020-07-09,27.08,27.28,26.94,27.09,11046656,002415
2020-07-10,27.28,27.4,27.19,27.3,3376614,002415
2020-07-13,27.2,28.51,27.2,28.39,11529216,002415
2020-07-14,28.25,28.25,27.52,27.64,15200737,002415
2020-07-15,28.15,28.15,27.38,27.48,9304272,002415
2020-07-16,28.15,28.26,28.15,28.21,5893655,002415
2020-07-17,28.03,28.03,27.69,27.73,4299728,002415
2020-07-20,27.79,29.08,27.79,29.02,13185352,002415
2020-07-21,28.89,28.89,28.34,28.39,5433555,002415
2020-07-22,28.13,28.36,28.13,28.32,4338705,002415
2020-07-23,28.12,28.17,27.91,28.03,7432311,002415
2020-07-24,28.06,28.17,27.63,27.85,9225719,002415
2020-07-27,28.06,28.06,27.1,27.25,5531760,002415
2020-07-28,27.38,27.38,27.12,27.16,8758043,002415
2020-07-29,27.26,27.59,27.18,27.41,8558187,002415
2020-07-30,27.54,27.93,27.54,27.82,1990974,002415
2020-07-31,27.77,28.61,27.77,28.2,1533356,002415
2020-08-03,28.36,29.06,28.36,28.95,20263306,002415
2020-08-04,29.14,29.46,29.14,29.4,9003307,002415
2020-08-05,29.49,30.66,29.26,29.9,8605131,002415
2020-08-06,29.82,30.43,29.73,30.13,5768122,002415
2020-08-07,29.86,29.94,29.6,29.76,3865547,002415
2020-08-10,30.92,30.92,30.11,30.39,2280066,002415
2020-08-11,30.43,30.43,29.35,29.5,11884883,002415
2020-08-12,30.05,30.6,30.05,30.57,4660298,002415
2020-08-13,30.85,30.85,30.23,30.24,5826017,002415
2020-08-14,29.93,29.94,29.24,29.52,12662396,002415
2020-08-17,29.72,30.17,29.72,29.97,11638015,002415
2020-08-18,30.27,31.11,30.14,30.63,2064293,002415
2020-08-19,31.23,31.23,30.25,30.51,3417148,002415
2020-08-20,29.99,29.99,27.71,28.24,6346813,002415
2020-08-21,28.26,28.37,28.23,28.29,4634575,002415
2020-08-24,28.56,28.56,27.93,28.03,4265151,002415
2020-08-25,28.47,28.47,26.06,26.38,8118901,002415
2020-08-26,26.53,28.01,26.53,27.93,25918096,002415
2020-08-27,28.35,29.24,28.35,28.97,14950820,002415
2020-08-28,28.52,32.03,28.52,31.76,12327055,002415
2020-08-31,31.04,34.19,31.04,34.16,14978177,002415
2020-09-01,34.61,34.73,34.55,34.66,9172940,002415
2020-09-02,34.54,34.6,34.5,34.55,12538428,002415
2020-09-03,34.6,34.85,33.88,34.24,5337673,002415
2020-09-04,34.3,36.45,34.3,35.88,19252821,002415
2020-09-07,36.13,36.13,34.17,34.6,9337185,002415
2020-09-08,34.93,34.93,32.66,33.23,5336178,002415
2020-09-09,33.45,33.45,32.35,32.43,12779535,002415
2020-09-10,32.19,34.46,32.19,33.93,13610763,002415
2020-09-11,33.75,33.96,33.75,33.87,8874497,002415
2020-09-14,33.31,34.47,33.31,34.15,4514513,002415
2020-09-15,34.09,34.76,34.09,34.48,4653240,002415
2020-09-16,34.61,34.86,34.61,34.83,1322484,002415
2020-09-17,34.39,37.06,34.39,36.08,7517087,002415
2020-09-18,36.16,36.16,34.3,34.55,18053925,002415
2020-09-21,35.21,35.35,34.7,35.03,2681518,002415
2020-09-22,35.08,35.08,34.11,34.3,17757953,002415
2020-09-23,34.45,34.45,32.12,32.15,2710847,002415
2020-09-24,32.13,32.13,30.67,31.03,15093438,002415
2020-09-25,31.73,31.73,31.19,31.37,6967653,002415
2020-09-28,30.71,31.54,30.34,31.04,11199723,002415
2020-09-29,30.96,30.96,30.21,30.24,2313929,002415
2020-09-30,30.52,31.02,30.52,30.77,3522854,002415
2020-10-01,30.93,30.93,28.65,28.99,5444001,002415
2020-10-02,28.97,28.97,27.83,28.02,17659304,002415
2020-10-05,28.24,28.94,28.24,28.74,6069510,002415
2020-10-06,28.53,29.51,28.53,29.4,19229411,002415
2020-10-07,29.6,30.22,29.6,30.2,17233985,002415
2020-10-08,30.3,33.29,30.3,32.63,9674137,002415
2020-10-09,33.2,34.21,32.95,33.56,9097441,002415
2020-10-12,33.69,34.93,33.69,34.48,6511972,002415
2020-10-13,34.98,34.98,33.97,34.16,7094346,002415
2020-10-14,34.69,36.4,34.69,36.04,3112096,002415
2020-10-15,36.44,37.3,36.44,37.07,8904772,002415
2020-10-16,37.78,38.01,37.73,37.89,8160280,002415
2020-10-19,38.43,38.43,37.36,37.65,14168769,002415
2020-10-20,38.13,39.61,38.13,39.11,5527231,002415
2020-10-21,39.41,40.02,38.75,39.45,1277001,002415
2020-10-22,39.5,39.5,39.17,39.27,8095118,002415
2020-10-23,39.35,40.81,39.35,40.06,4264735,002415
2020-10-26,39.03,40.51,39.03,40.29,4469503,002415
2020-10-27,39.82,40.04,39.82,39.97,1549519,002415
2020-10-28,39.96,39.96,37.21,37.43,9582688,002415
2020-10-29,36.97,36.97,36.32,36.35,1705467,002415
2020-10-30,36.57,37.24,36.01,36.79,6873397,002415
2020-11-02,36.44,36.44,35.69,35.95,7598624,002415
2020-11-03,36.03,36.03,34.1,34.4,18202214,002415
2020-11-04,34.58,34.58,32.73,32.82,8217997,002415
2020-11-05,32.52,32.67,31.51,32.0,1610432,002415
2020-11-06,32.06,33.47,32.06,33.46,24869604,002415
2020-11-09,33.56,33.56,32.84,32.99,7350925,002415
2020-11-10,33.27,33.27,31.73,31.97,2744827,002415
2020-11-11,32.42,32.42,32.01,32.04,2990424,002415
2020-11-12,32.05,32.05,31.5,31.52,8911821,002415
2020-11-13,31.7,32.25,31.7,32.21,5111807,002415
2020-11-16,32.11,33.27,32.11,33.0,14278442,002415
2020-11-17,33.11,33.11,32.77,32.82,2599257,002415
2020-11-18,32.61,32.61,32.0,32.22,5340155,002415
2020-11-19,32.19,32.35,32.19,32.3,4706480,002415
2020-11-20,32.72,32.72,31.5,31.63,16776065,002415
2020-11-23,31.44,31.96,31.32,31.6,4927296,002415
2020-11-24,31.73,31.73,30.41,30.84,2774166,002415
2020-11-25,31.2,32.08,31.17,31.66,8340611,002415
2020-11-26,31.48,31.81,31.38,31.58,10674726,002415
2020-11-27,31.03,32.8,31.03,32.76,26338362,002415
2020-11-30,32.67,34.6,32.67,33.79,20107871,002415
2020-12-01,34.57,34.57,33.02,33.36,5968286,002415
2020-12-02,33.39,34.71,33.39,34.48,6418577,002415
2020-12-03,34.53,34.53,31.34,31.98,11848409,002415
2020-12-04,32.8,32.8,31.35,31.98,13531900,002415
2020-12-07,32.63,34.35,32.63,33.74,18049850,002415
2020-12-08,33.85,35.91,33.85,35.63,18100609,002415
2020-12-09,35.09,37.43,35.09,37.38,6493249,002415
2020-12-10,37.81,39.07,37.81,39.07,13268994,002415
2020-12-11,38.63,38.63,36.97,37.27,15438650,002415
2020-12-14,36.91,36.91,35.77,36.1,16275648,002415
2020-12-15,35.77,37.22,35.77,37.13,13649093,002415
2020-12-16,36.63,37.23,36.63,37.18,5301973,002415
2020-12-17,36.58,39.19,36.58,39.06,2421305,002415
2020-12-18,39.3,39.3,35.41,35.54,8062879,002415
2020-12-21,35.6,35.82,35.59,35.67,8569384,002415
2020-12-22,35.64,35.64,34.47,34.96,4073407,002415
2020-12-23,35.15,35.15,33.38,33.41,11569311,002415
2020-12-24,33.22,34.77,33.22,34.62,11871886,002415
2020-12-25,34.67,34.67,33.43,33.59,9771934,002415
2020-12-28,33.65,35.3,33.65,35.23,2432302,002415
2020-12-29,35.99,35.99,34.71,34.98,6961420,002415
2020-12-30,34.47,37.36,34.47,36.82,3229742,002415
2020-12-31,36.58,36.58,34.61,35.5,5313138,002415
2021-01-01,35.97,36.02,35.87,35.98,10954694,002415
2021-01-04,36.31,37.89,36.31,37.8,15865222,002415
2021-01-05,37.65,38.42,37.65,38.14,5403797,002415
2021-01-06,37.32,40.01,37.32,39.98,13763979,002415
2021-01-07,39.86,40.66,38.75,39.82,4186998,002415
2021-01-08,40.15,40.15,39.02,39.09,3471339,002415
2021-01-11,38.19,38.76,38.13,38.45,11655157,002415
2021-01-12,38.62,38.87,38.62,38.83,5790265,002415
2021-01-13,38.73,41.32,38.73,40.84,11859447,002415
2021-01-14,40.72,42.13,40.72,42.02,9114435,002415
2021-01-15,42.14,42.14,39.41,40.11,5370179,002415
2021-01-18,40.66,40.69,40.58,40.67,9626401,002415
2021-01-19,40.94,40.94,37.44,37.93,7376166,002415
2021-01-20,38.33,39.73,38.33,39.54,9109467,002415
2021-01-21,40.16,40.16,39.06,39.32,5722229,002415
2021-01-22,39.21,39.21,38.16,38.21,7186709,002415
2021-01-25,38.75,39.49,38.22,38.63,5101724,002415
2021-01-26,38.23,39.27,38.05,38.71,9290888,002415
2021-01-27,39.37,41.3,39.37,41.21,9288490,002415
2021-01-28,41.2,43.55,41.2,43.48,9512318,002415
2021-01-29,44.03,44.03,40.05,40.39,13286284,002415
2021-02-01,40.56,41.23,40.56,40.89,2610635,002415
2021-02-02,41.15,41.15,40.38,40.69,6780423,002415
2021-02-03,40.77,43.52,40.77,43.25,8940086,002415
2021-02-04,43.27,44.96,43.27,44.66,21208339,002415
2021-02-05,44.84,44.84,44.26,44.33,2593811,002415
2021-02-08,43.68,46.89,43.68,46.64,28389166,002415
2021-02-09,45.51,48.19,45.51,47.94,25210113,002415
2021-02-10,47.85,49.62,47.7,48.7,6890678,002415
2021-02-11,48.85,50.7,48.85,50.04,9300899,002415
2021-02-12,49.84,51.06,49.71,50.54,3588170,002415
2021-02-15,50.46,51.85,50.46,51.81,14816012,002415
2021-02-16,51.75,51.75,51.62,51.64,10368479,002415
2021-02-17,51.77,53.29,51.52,52.22,6765177,002415
2021-02-18,52.24,54.58,52.24,54.13,5130993,002415
2021-02-19,53.27,54.94,53.27,54.8,19559418,002415
2021-02-22,55.11,55.11,52.57,53.31,10604597,002415
2021-02-23,53.21,53.21,50.84,51.12,5927750,002415
2021-02-24,50.75,51.87,50.75,51.66,1451450,002415
2021-02-25,51.71,53.63,51.14,52.33,5258480,002415
2021-02-26,53.27,53.27,50.72,51.29,19586507,002415
2021-03-01,51.72,54.83,51.72,54.39,3359511,002415
2021-03-02,55.11,57.82,55.11,57.78,20710915,002415
2021-03-03,57.8,57.8,53.66,55.03,11323437,002415
2021-03-04,54.24,57.26,54.24,56.64,27437883,002415
2021-03-05,56.27,59.46,56.27,58.82,15977130,002415
2021-03-08,59.77,59.77,56.39,57.11,11444443,002415
2021-03-09,56.56,60.01,56.56,58.94,18885626,002415
2021-03-10,58.38,59.24,56.2,58.05,1454648,002415
2021-03-11,58.38,58.38,56.97,57.14,8047947,002415
2021-03-12,56.83,59.33,56.83,58.84,7976524,002415
2021-03-15,58.24,60.07,58.24,59.5,13505444,002415
2021-03-16,59.48,60.08,59.08,59.47,780165,002415
2021-03-17,60.48,60.48,54.65,55.85,12670083,002415
2021-03-18,54.72,58.73,54.72,58.41,3314305,002415
2021-03-19,57.96,60.75,57.96,59.78,19476082,002415
2021-03-22,59.58,60.89,59.58,60.73,4399567,002415
2021-03-23,60.25,66.43,60.25,64.95,7947289,002415
2021-03-24,64.8,64.8,63.18,63.64,7500503,002415
2021-03-25,63.68,63.68,59.4,59.84,14825610,002415
2021-03-26,60.76,60.76,58.9,59.33,15919766,002415
2021-03-29,59.39,59.39,56.73,57.5,10030771,002415
2021-03-30,57.9,57.9,57.22,57.32,9120374,002415
2021-03-31,56.78,59.37,56.78,58.89,3134148,002415
2021-04-01,57.45,58.96,57.45,58.7,4943757,002415
2021-04-02,59.04,60.95,58.07,59.46,11747936,002415
2021-04-05,58.85,58.85,54.57,55.35,5887849,002415
2021-04-06,55.36,55.36,52.49,52.67,13343319,002415
2021-04-07,52.4,52.63,51.9,52.26,5560259,002415
2021-04-08,52.6,52.68,50.96,52.01,6807960,002415
2021-04-09,51.13,53.8,51.13,53.05,17809839,002415
2021-04-12,53.03,54.98,53.03,54.84,11946868,002415
2021-04-13,54.49,57.93,54.49,56.95,16689741,002415
2021-04-14,56.49,59.58,56.49,59.5,2952401,002415
2021-04-15,59.52,59.52,58.79,59.02,7318411,002415
2021-04-16,59.35,59.35,56.29,56.33,12893896,002415
2021-04-19,56.32,56.32,51.93,52.12,9344756,002415
2021-04-20,51.86,51.86,50.42,50.59,9533861,002415
2021-04-21,51.41,51.41,49.59,49.82,15691994,002415
2021-04-22,50.04,51.31,50.04,51.11,14191984,002415
2021-04-23,50.97,50.97,49.68,50.1,9839044,002415
2021-04-26,49.48,50.86,49.48,50.3,2450370,002415
2021-04-27,49.56,52.07,49.56,51.26,13667268,002415
2021-04-28,52.14,52.14,48.53,48.69,8508185,002415
2021-04-29,48.45,49.72,48.45,48.98,3389328,002415
2021-04-30,47.95,52.62,47.95,52.38,12376392,002415
2021-05-03,52.18,52.18,51.32,51.56,4524470,002415
2021-05-04,50.75,52.91,50.75,52.6,9714961,002415
2021-05-05,52.96,52.96,49.57,50.03,19437908,002415
2021-05-06,51.1,51.1,47.44,47.63,11908604,002415
2021-05-07,47.73,48.85,45.61,47.32,2184727,002415
2021-05-10,46.87,46.99,46.02,46.53,7460600,002415
2021-05-11,46.08,48.5,46.08,47.92,14753488,002415
2021-05-12,47.57,51.99,47.57,50.98,3643351,002415
2021-05-13,50.99,51.44,50.99,51.26,2956210,002415
2021-05-14,51.05,51.97,51.05,51.84,13735394,002415
2021-05-17,52.26,52.26,49.22,49.29,14440757,002415
2021-05-18,49.12,50.34,49.0,49.7,4164729,002415
2021-05-19,50.65,51.86,50.65,51.57,4403761,002415
2021-05-20,51.95,51.95,49.32,49.65,18311015,002415
2021-05-21,49.54,49.55,49.06,49.32,6584518,002415
2021-05-24,49.47,51.81,49.47,51.15,4356976,002415
2021-05-25,50.2,53.64,50.2,53.38,10117126,002415
2021-05-26,53.22,54.59,53.22,54.38,9349852,002415
2021-05-27,54.84,56.49,54.84,56.04,13545946,002415
2021-05-28,55.97,56.48,54.5,55.41,7500837,002415
2021-05-31,54.56,54.56,49.28,49.48,10456335,002415
2021-06-01,49.58,50.46,49.1,49.64,9345971,002415
2021-06-02,49.18,51.64,49.18,51.54,9149657,002415
2021-06-03,51.91,51.91,48.52,48.53,15890824,002415
2021-06-04,48.29,51.32,48.29,50.97,11081590,002415
2021-06-07,51.78,51.78,49.74,49.93,6629532,002415
2021-06-08,50.39,52.65,50.39,52.47,22530652,002415
2021-06-09,52.54,54.48,52.54,53.88,12601363,002415
2021-06-10,52.73,53.4,52.73,53.28,10169426,002415
2021-06-11,54.14,55.2,54.03,54.42,11656484,002415
2021-06-14,55.35,55.35,53.03,53.42,14024773,002415
2021-06-15,52.49,54.81,52.49,54.72,21597556,002415
2021-06-16,55.39,56.33,54.19,55.3,10944256,002415
2021-06-17,55.17,55.17,52.92,53.88,9097579,002415
2021-06-18,53.41,54.57,52.84,53.4,1594071,002415
2021-06-21,52.44,52.62,51.97,52.26,4889715,002415
2021-06-22,52.15,52.15,48.4,48.8,7427280,002415
2021-06-23,49.11,49.11,45.84,46.62,6150354,002415
2021-06-24,46.52,49.72,46.52,49.63,23458759,002415
2021-06-25,48.96,51.07,48.96,50.44,4415577,002415
2021-06-28,50.33,50.39,48.67,49.57,4807438,002415
2021-06-29,48.92,51.74,48.92,51.57,20904012,002415
2021-06-30,51.05,51.05,49.01,49.14,3569777,002415
2021-07-01,49.63,49.63,46.57,47.44,6380689,002415
2021-07-02,48.8,48.8,44.47,44.61,12258487,002415
2021-07-05,44.56,44.56,42.07,43.25,7069486,002415
2021-07-06,43.13,43.13,42.03,42.1,14295933,002415
2021-07-07,42.62,46.83,42.62,45.88,5904167,002415
2021-07-08,45.28,45.92,43.93,44.5,3492145,002415
2021-07-09,44.12,46.9,44.12,46.74,26256990,002415
2021-07-12,46.37,46.95,46.0,46.52,14251714,002415
2021-07-13,46.65,46.98,46.37,46.65,1521531,002415
2021-07-14,46.94,48.47,46.94,48.05,15659334,002415
2021-07-15,48.07,48.11,47.23,47.5,8239963,002415
2021-07-16,47.54,49.8,47.54,49.67,4474229,002415
2021-07-19,49.53,52.05,49.53,51.46,6717706,002415
2021-07-20,51.45,51.45,50.29,50.37,14799627,002415
2021-07-21,49.3,49.3,48.08,48.58,1720206,002415
2021-07-22,48.95,48.95,45.46,45.99,17768323,002415
2021-07-23,45.59,48.56,45.59,48.45,3212727,002415
2021-07-26,48.46,49.4,48.46,49.34,10327973,002415
2021-07-27,48.47,50.32,48.47,50.19,8046782,002415
2021-07-28,50.36,50.38,50.32,50.35,1938624,002415
2021-07-29,50.05,51.83,50.05,50.76,3656284,002415
2021-07-30,50.81,50.9,50.58,50.71,3369416,002415
2021-08-02,51.24,51.24,48.82,49.24,7347393,002415
2021-08-03,48.79,51.94,48.79,51.42,15677128,002415
2021-08-04,51.42,52.07,50.75,51.32,3202554,002415
2021-08-05,51.86,52.14,51.38,51.76,10920756,002415
2021-08-06,51.16,56.01,51.16,55.85,18039516,002415
2021-08-09,55.58,58.16,55.58,57.59,2561273,002415
2021-08-10,56.7,56.7,54.53,55.09,22582896,002415
2021-08-11,54.51,54.51,54.09,54.15,9157689,002415
2021-08-12,54.09,54.09,51.34,52.87,9300476,002415
2021-08-13,53.56,53.56,47.27,48.22,2087478,002415
2021-08-16,48.09,49.32,47.82,48.38,1357957,002415
2021-08-17,48.38,50.76,48.38,50.28,14267151,002415
2021-08-18,50.77,50.77,50.67,50.71,5788072,002415
2021-08-19,49.58,51.23,49.58,50.97,17776211,002415
2021-08-20,50.95,50.95,49.2,49.3,12370298,002415
2021-08-23,49.16,49.16,45.88,46.09,8986478,002415
2021-08-24,45.52,48.3,45.52,47.9,8389309,002415
2021-08-25,47.55,47.9,47.55,47.82,3498480,002415
2021-08-26,47.63,47.63,45.9,45.97,11818712,002415
2021-08-27,46.53,49.78,46.53,49.72,17729734,002415
2021-08-30,49.66,49.66,46.22,46.25,8438718,002415
2021-08-31,46.18,46.92,45.74,46.48,3671726,002415
2021-09-01,47.06,47.37,46.0,46.68,7668749,002415
2021-09-02,46.2,46.2,44.61,44.64,13072745,002415
2021-09-03,45.01,45.01,42.55,42.86,8938112,002415
2021-09-06,42.4,45.51,42.4,45.04,9045555,002415
2021-09-07,45.09,45.22,44.55,44.85,5766762,002415
2021-09-08,44.46,44.46,40.74,41.1,14374396,002415
2021-09-09,41.68,41.68,38.4,39.37,13490552,002415
2021-09-10,39.61,41.27,39.61,41.04,16938104,002415
2021-09-13,40.99,40.99,40.01,40.31,2524331,002415
2021-09-14,40.81,41.76,40.81,41.68,15419622,002415
2021-09-15,41.67,42.59,41.67,42.34,7755559,002415
2021-09-16,42.46,42.46,40.58,40.75,13033603,002415
2021-09-17,40.65,40.65,39.97,39.99,6574668,002415
2021-09-20,40.12,40.12,39.82,39.86,7898350,002415
2021-09-21,40.61,40.97,40.58,40.8,4488671,002415
2021-09-22,40.64,41.35,40.64,41.24,6822268,002415
2021-09-23,41.24,43.99,41.24,43.86,16714487,002415
2021-09-24,43.24,43.5,43.18,43.39,2422184,002415
2021-09-27,43.16,44.03,42.62,43.64,10444193,002415
2021-09-28,43.44,47.43,43.44,47.12,6977276,002415
2021-09-29,47.33,47.33,46.45,46.52,4314721,002415
2021-09-30,46.93,46.93,46.32,46.7,13230730,002415
2021-10-01,47.23,47.23,43.41,44.21,11369355,002415
2021-10-04,43.79,46.06,43.79,45.58,4917800,002415
2021-10-05,45.52,45.52,44.14,44.31,11327543,002415
2021-10-06,43.73,46.04,43.73,45.78,18831309,002415
2021-10-07,45.23,45.31,45.08,45.17,909541,002415
2021-10-08,45.01,45.01,43.98,44.23,7591015,002415
2021-10-11,45.19,45.19,43.22,43.57,17741396,002415
