tradeDate,openPrice,highPrice,lowPrice,closePrice,volume,ticker
2020-03-20,75.09,75.09,73.66,74.09,12844861,000001
2020-03-23,73.57,76.57,73.57,76.39,3517864,000001
2020-03-24,76.22,76.22,73.24,73.93,20816347,000001
2020-03-25,74.25,75.16,73.99,74.77,6553062,000001
2020-03-26,75.78,76.12,75.0,75.54,8352929,000001
2020-03-27,75.54,78.08,75.54,77.65,23440943,000001
2020-03-30,77.4,79.34,77.4,79.34,2898198,000001
2020-03-31,79.74,79.74,75.92,77.22,18086044,000001
2020-04-01,77.6,77.6,74.9,75.43,7041876,000001
2020-04-02,74.06,74.06,73.17,73.48,3568848,000001
2020-04-03,74.01,74.01,69.86,70.68,12956951,000001
2020-04-06,70.34,74.51,70.34,74.51,4818302,000001
2020-04-07,75.04,75.04,72.97,73.05,12230321,000001
2020-04-08,73.01,73.16,71.78,72.52,8691442,000001
2020-04-09,72.87,75.68,72.87,75.04,8206189,000001
2020-04-10,74.82,74.82,73.35,73.75,3638631,000001
2020-04-13,74.14,74.94,74.14,74.72,8073662,000001
2020-04-14,75.23,76.46,72.55,74.57,5112230,000001
2020-04-15,73.78,76.9,73.78,76.76,20323573,000001
2020-04-16,76.05,82.49,76.05,81.91,18095792,000001
2020-04-17,81.89,81.89,75.68,76.27,10760872,000001
2020-04-20,76.62,77.61,75.01,76.51,10329454,000001
2020-04-21,76.62,79.29,76.62,78.54,26193158,000001
2020-04-22,77.5,81.78,77.5,80.41,4841409,000001
2020-04-23,80.45,82.89,80.45,82.34,7028850,000001
2020-04-24,83.06,83.43,80.17,81.82,1371136,000001
2020-04-27,81.76,83.1,80.95,81.92,6531181,000001
2020-04-28,82.49,86.42,82.49,86.24,6669563,000001
2020-04-29,85.2,85.2,83.3,83.44,4234510,000001
2020-04-30,82.96,89.28,82.96,88.75,10340104,000001
2020-05-01,89.03,89.03,86.07,86.75,12456366,000001
2020-05-04,86.39,89.09,86.39,89.03,15659654,000001
2020-05-05,88.84,90.96,88.82,89.7,2364344,000001
2020-05-06,88.44,90.44,88.44,90.17,4193139,000001
2020-05-07,89.18,94.22,89.18,93.02,8742272,000001
2020-05-08,93.28,95.26,92.74,94.2,7663367,000001
2020-05-11,92.86,95.03,91.97,93.41,3461128,000001
2020-05-12,93.73,93.73,90.09,90.14,2429970,000001
2020-05-13,90.12,90.12,89.94,89.96,4050679,000001
2020-05-14,89.81,89.81,88.29,88.46,5349563,000001
2020-05-15,88.62,89.4,83.86,86.73,13883961,000001
2020-05-18,86.95,86.95,85.73,86.0,3333052,000001
2020-05-19,86.96,87.67,86.96,87.58,3192552,000001
2020-05-20,86.81,88.78,86.81,88.55,7044047,000001
2020-05-21,89.18,89.64,88.86,89.21,8324880,000001
2020-05-22,88.76,88.76,86.07,86.41,8512975,000001
2020-05-25,87.02,87.02,83.84,84.14,12405156,000001
2020-05-26,84.67,86.26,84.64,85.21,10771395,000001
2020-05-27,84.77,86.84,84.77,86.4,6662238,000001
2020-05-28,87.08,87.08,79.19,79.27,6294841,000001
2020-05-29,80.95,80.95,77.01,77.59,6999191,000001
2020-06-01,78.9,78.97,77.83,78.27,9163524,000001
2020-06-02,77.9,83.07,77.9,83.01,23311584,000001
2020-06-03,82.73,83.05,81.95,82.61,6809320,000001
2020-06-04,81.68,81.68,78.04,79.88,11843518,000001
2020-06-05,80.96,84.57,80.96,83.59,16002771,000001
2020-06-08,84.05,88.55,84.05,88.47,10863898,000001
2020-06-09,88.55,88.55,84.96,85.54,12325716,000001
2020-06-10,86.42,87.86,86.42,87.58,2335061,000001
2020-06-11,87.95,88.29,84.59,86.51,1710372,000001
2020-06-12,85.4,85.4,81.51,82.19,9288471,000001
2020-06-15,83.82,83.82,81.04,81.54,14135268,000001
2020-06-16,83.33,83.33,78.54,79.37,5282009,000001
2020-06-17,79.1,79.78,78.38,79.09,1564170,000001
2020-06-18,79.37,79.37,79.03,79.05,9109627,000001
2020-06-19,78.73,83.0,78.73,82.09,9562587,000001
2020-06-22,81.63,81.85,80.21,80.91,8386254,000001
2020-06-23,81.55,83.37,81.55,83.32,17367940,000001
2020-06-24,85.13,85.13,81.88,81.99,21575726,000001
2020-06-25,81.12,82.38,79.54,81.53,3414766,000001
2020-06-26,80.92,80.93,79.53,80.53,6695710,000001
2020-06-29,79.66,80.74,79.66,80.66,8068834,000001
2020-06-30,81.38,81.38,75.85,76.17,18408991,000001
2020-07-01,76.74,78.72,76.74,78.64,4134778,000001
2020-07-02,78.8,80.09,78.8,80.01,13453905,000001
2020-07-03,80.31,84.59,80.31,83.85,10936315,000001
2020-07-06,83.98,84.75,83.36,84.09,1620084,000001
2020-07-07,84.47,87.18,84.46,85.9,6691971,000001
2020-07-08,85.06,89.84,85.06,88.57,15427680,000001
2020-07-09,89.49,90.08,89.49,89.99,6690321,000001
2020-07-10,88.76,88.8,86.11,87.52,7540443,000001
2020-07-13,87.67,89.22,87.67,89.17,8568666,000001
2020-07-14,90.64,90.64,85.29,86.27,16969077,000001
2020-07-15,85.97,93.31,85.97,93.06,11018726,000001
2020-07-16,93.72,93.72,88.59,88.77,4250116,000001
2020-07-17,87.18,88.77,87.16,88.05,1529497,000001
2020-07-20,89.3,93.53,89.3,91.53,2748900,000001
2020-07-21,91.68,91.87,91.14,91.38,3319367,000001
2020-07-22,91.35,91.36,89.51,90.65,7485250,000001
2020-07-23,89.61,89.61,87.98,88.42,6607210,000001
2020-07-24,88.29,88.29,84.76,87.18,2140141,000001
2020-07-27,86.78,92.22,86.78,90.84,15219650,000001
2020-07-28,91.51,91.51,83.11,85.76,2114243,000001
2020-07-29,84.99,86.1,84.99,85.66,1040523,000001
2020-07-30,85.65,88.64,85.65,88.19,18214405,000001
2020-07-31,88.03,90.03,87.45,88.22,1754062,000001
2020-08-03,88.17,88.63,85.65,87.52,11531659,000001
2020-08-04,87.84,92.62,87.84,90.87,10312548,000001
2020-08-05,89.37,89.52,88.97,89.24,2632922,000001
2020-08-06,90.65,90.65,89.26,89.7,5651413,000001
2020-08-07,89.42,90.39,89.42,90.34,7417953,000001
2020-08-10,93.14,93.97,92.35,92.94,6771870,000001
2020-08-11,93.25,97.46,93.25,96.24,23099357,000001
2020-08-12,97.13,97.13,93.8,95.18,15043779,000001
2020-08-13,95.31,95.31,87.4,88.95,18160312,000001
2020-08-14,89.11,89.5,86.97,88.39,5685872,000001
2020-08-17,87.34,87.88,86.43,87.2,11148588,000001
2020-08-18,85.81,88.37,85.81,87.82,21467713,000001
2020-08-19,87.54,87.54,85.81,86.05,8983065,000001
2020-08-20,85.82,87.7,85.82,87.63,4514818,000001
2020-08-21,86.78,87.16,85.3,86.11,3369175,000001
2020-08-24,85.41,85.41,81.81,81.93,5530802,000001
2020-08-25,82.33,82.56,80.54,81.85,8598535,000001
2020-08-26,82.1,85.66,82.1,85.34,15898613,000001
2020-08-27,86.03,87.95,86.03,87.71,1869020,000001
2020-08-28,88.8,88.8,82.87,85.04,12374379,000001
2020-08-31,85.15,85.15,77.4,77.59,1976791,000001
2020-09-01,77.63,77.63,75.02,75.87,10883857,000001
2020-09-02,76.05,76.05,71.15,72.96,19524586,000001
2020-09-03,72.94,75.54,72.94,75.49,2455280,000001
2020-09-04,76.29,76.29,72.75,73.46,4393386,000001
2020-09-07,74.06,74.06,71.46,72.2,4567292,000001
2020-09-08,72.46,73.07,71.76,72.41,6519507,000001
2020-09-09,71.7,72.93,69.81,71.72,6563179,000001
2020-09-10,71.99,71.99,69.25,70.17,3515498,000001
2020-09-11,71.43,71.43,67.88,68.32,7645450,000001
2020-09-14,67.15,71.11,67.15,70.4,4370469,000001
2020-09-15,70.28,70.28,67.05,67.87,4747256,000001
2020-09-16,67.73,70.48,67.73,69.74,15606188,000001
2020-09-17,70.31,70.31,68.3,68.7,20407521,000001
2020-09-18,67.16,72.22,67.16,72.16,13960475,000001
2020-09-21,72.87,72.87,70.76,71.6,4294629,000001
2020-09-22,70.75,72.12,70.75,71.64,5117419,000001
2020-09-23,71.99,71.99,71.27,71.49,1113276,000001
2020-09-24,70.8,73.29,70.8,72.89,2930875,000001
2020-09-25,73.54,73.54,71.41,71.67,8201007,000001
2020-09-28,70.89,70.89,67.64,68.21,13822044,000001
2020-09-29,68.26,68.26,65.75,66.64,10917012,000001
2020-09-30,66.06,66.06,65.19,65.33,4365334,000001
2020-10-01,65.55,69.66,65.55,68.94,17174532,000001
2020-10-02,68.46,69.99,68.04,68.97,9433235,000001
2020-10-05,69.01,69.01,66.12,67.14,13884694,000001
2020-10-06,66.73,66.73,65.76,65.82,1858889,000001
2020-10-07,63.76,67.14,61.96,64.88,8047998,000001
2020-10-08,64.02,68.31,64.02,68.16,15276986,000001
2020-10-09,68.0,69.29,68.0,68.79,2174400,000001
2020-10-12,68.22,71.24,68.22,71.16,9409440,000001
2020-10-13,70.54,70.54,68.61,68.96,15804836,000001
2020-10-14,68.97,71.99,68.97,71.71,12291039,000001
2020-10-15,73.74,73.74,70.99,72.13,8635029,000001
2020-10-16,74.06,74.06,70.93,71.43,9354090,000001
2020-10-19,73.03,73.5,73.03,73.43,4102485,000001
2020-10-20,74.2,76.87,73.64,75.14,8641712,000001
2020-10-21,75.08,75.08,71.81,72.21,7666545,000001
2020-10-22,71.79,71.79,70.42,70.62,8269815,000001
2020-10-23,71.3,71.3,68.08,68.72,20305550,000001
2020-10-26,67.88,71.55,67.88,71.41,2914755,000001
2020-10-27,71.88,75.29,71.88,73.75,2726008,000001
2020-10-28,74.5,77.56,74.5,77.46,14024796,000001
2020-10-29,77.74,79.82,77.74,79.54,13423692,000001
2020-10-30,79.43,82.69,79.43,82.4,9021206,000001
2020-11-02,82.68,82.68,80.52,80.66,3443152,000001
2020-11-03,80.38,80.38,76.94,77.55,17050673,000001
2020-11-04,78.02,79.71,78.02,78.97,7843521,000001
2020-11-05,79.57,79.57,76.4,76.79,4162883,000001
2020-11-06,77.31,77.46,76.55,77.1,4177109,000001
2020-11-09,75.93,78.31,75.93,77.05,7000878,000001
2020-11-10,77.78,77.78,72.22,72.91,11254593,000001
2020-11-11,73.04,73.04,71.08,71.77,7421766,000001
2020-11-12,71.09,72.26,71.09,72.24,5674089,000001
2020-11-13,72.94,72.94,70.98,71.59,5831337,000001
2020-11-16,71.45,72.87,71.45,72.45,6077372,000001
2020-11-17,72.09,74.92,72.09,74.27,5760341,000001
2020-11-18,74.75,80.24,74.75,79.69,22601739,000001
2020-11-19,79.4,81.15,78.85,79.92,7598265,000001
2020-11-20,80.55,80.95,80.22,80.52,10691047,000001
2020-11-23,80.87,80.87,77.53,77.97,4156229,000001
2020-11-24,77.59,77.59,73.91,74.17,12693930,000001
2020-11-25,74.54,74.54,73.48,73.87,6429505,000001
2020-11-26,75.01,78.96,75.01,77.32,13026326,000001
2020-11-27,77.14,77.67,77.14,77.57,7118695,000001
2020-11-30,77.14,77.14,75.47,75.85,5384480,000001
2020-12-01,76.38,76.68,72.03,74.01,2024029,000001
2020-12-02,74.41,75.58,74.27,75.06,3562738,000001
2020-12-03,75.21,75.21,72.34,72.76,17326310,000001
2020-12-04,73.73,73.82,72.36,73.27,4725228,000001
2020-12-07,71.58,78.5,71.58,76.76,13022410,000001
2020-12-08,77.73,77.73,72.49,72.69,9254321,000001
2020-12-09,72.51,72.51,65.11,67.02,14192477,000001
2020-12-10,66.56,66.56,61.85,62.45,4758146,000001
2020-12-11,62.77,63.82,62.77,63.75,4014453,000001
2020-12-14,63.01,64.24,63.01,64.23,2601867,000001
2020-12-15,64.84,64.84,60.8,61.01,12672634,000001
2020-12-16,59.83,59.83,59.1,59.34,6443244,000001
2020-12-17,59.71,62.21,59.71,62.01,15531136,000001
2020-12-18,60.86,66.03,60.86,65.69,5055648,000001
2020-12-21,65.39,65.39,63.81,63.95,8373098,000001
2020-12-22,64.61,66.13,63.98,64.89,7940939,000001
2020-12-23,65.71,65.71,58.65,58.69,4689384,000001
2020-12-24,58.74,58.74,55.69,56.19,8352390,000001
2020-12-25,55.9,56.52,55.9,56.47,9751532,000001
2020-12-28,56.17,57.46,56.17,57.01,13340409,000001
2020-12-29,56.93,57.55,56.93,57.51,4318363,000001
2020-12-30,58.45,58.45,57.24,57.57,4027676,000001
2020-12-31,57.12,57.12,55.12,55.16,14959673,000001
2021-01-01,55.09,56.42,55.09,55.75,8090987,000001
2021-01-04,56.36,56.36,53.9,54.02,9735399,000001
2021-01-05,53.61,53.61,53.14,53.32,4199111,000001
2021-01-06,53.21,53.21,50.72,51.0,7573854,000001
2021-01-07,51.86,53.93,51.86,53.91,18258500,000001
2021-01-08,53.28,54.33,53.27,53.76,8546598,000001
2021-01-11,52.84,54.83,52.84,53.89,3177667,000001
2021-01-12,53.3,57.56,53.3,56.68,8381548,000001
2021-01-13,56.62,56.62,52.67,52.75,8439167,000001
2021-01-14,52.0,52.0,51.28,51.46,6183103,000001
2021-01-15,51.74,51.74,51.27,51.62,4998021,000001
2021-01-18,51.08,54.14,51.08,53.9,12144530,000001
2021-01-19,53.18,53.18,52.94,53.0,3756262,000001
2021-01-20,52.23,56.36,52.23,56.02,8044618,000001
2021-01-21,56.19,56.91,55.53,56.47,8820357,000001
2021-01-22,56.38,57.05,56.38,56.96,10556419,000001
2021-01-25,57.77,58.79,57.77,58.44,3936869,000001
2021-01-26,58.5,60.64,58.5,60.05,21411989,000001
2021-01-27,60.36,67.26,60.36,67.2,23403795,000001
2021-01-28,65.65,65.65,64.36,64.5,3030623,000001
2021-01-29,64.52,66.36,64.52,66.1,8307830,000001
2021-02-01,66.48,66.48,65.36,65.48,9191792,000001
2021-02-02,65.02,65.02,61.95,63.63,5842926,000001
2021-02-03,62.97,67.11,62.97,66.75,25048226,000001
2021-02-04,67.17,68.26,67.17,68.02,6129201,000001
2021-02-05,68.22,71.48,68.22,71.05,3665145,000001
2021-02-08,71.75,71.75,69.65,70.19,5669184,000001
2021-02-09,69.43,71.24,68.77,69.96,1627823,000001
2021-02-10,70.96,72.05,69.55,70.63,9108384,000001
2021-02-11,70.88,71.89,70.74,71.22,8370440,000001
2021-02-12,70.79,72.53,70.58,71.57,8193042,000001
2021-02-15,70.85,71.09,69.49,70.18,7246181,000001
2021-02-16,68.9,68.9,67.99,68.1,8140925,000001
2021-02-17,68.88,70.8,67.92,69.27,4650851,000001
2021-02-18,69.25,70.18,68.62,69.51,3326798,000001
2021-02-19,70.22,74.64,70.22,74.49,13521895,000001
2021-02-22,75.23,75.23,72.69,73.23,15324981,000001
2021-02-23,73.16,76.16,73.16,75.52,12408573,000001
2021-02-24,74.79,79.39,74.79,79.18,2941519,000001
2021-02-25,79.48,79.51,78.74,79.13,4493758,000001
2021-02-26,78.5,80.3,76.96,78.89,4680133,000001
2021-03-01,79.8,79.84,78.39,79.09,6678651,000001
2021-03-02,80.12,83.17,80.12,82.47,26276355,000001
2021-03-03,82.09,82.68,81.37,82.26,2812574,000001
2021-03-04,81.96,81.96,77.31,77.98,10781071,000001
2021-03-05,77.99,77.99,72.59,72.66,4669347,000001
2021-03-08,73.49,73.49,70.35,71.13,9849640,000001
2021-03-09,70.53,76.38,70.53,75.98,17212717,000001
2021-03-10,75.32,79.22,75.32,78.23,2205211,000001
2021-03-11,78.63,79.0,78.36,78.68,4756654,000001
2021-03-12,79.42,79.42,75.82,76.02,5102457,000001
2021-03-15,77.19,77.19,74.5,74.85,6019091,000001
2021-03-16,74.2,76.57,74.2,76.26,23151715,000001
2021-03-17,75.9,76.11,75.9,76.04,5401965,000001
2021-03-18,76.93,76.93,72.3,73.98,4299231,000001
2021-03-19,72.74,75.15,72.74,74.44,5988740,000001
2021-03-22,74.38,76.18,74.38,75.86,7884660,000001
2021-03-23,75.46,79.11,75.46,79.11,3926519,000001
2021-03-24,79.51,79.51,76.84,77.28,9406480,000001
2021-03-25,78.59,78.59,77.57,77.69,6126484,000001
2021-03-26,79.0,81.12,79.0,81.1,10067216,000001
2021-03-29,81.79,81.79,77.15,78.4,14776980,000001
2021-03-30,78.26,78.26,74.88,75.47,4941055,000001
2021-03-31,75.31,75.31,69.84,71.24,7139251,000001
2021-04-01,71.54,73.44,71.54,73.34,4083632,000001
2021-04-02,73.14,75.41,73.14,74.33,13657889,000001
2021-04-05,74.21,75.39,74.21,75.34,10422465,000001
2021-04-06,75.32,75.32,69.27,69.7,4326445,000001
2021-04-07,70.32,70.74,68.8,69.44,2479010,000001
2021-04-08,69.81,70.23,69.81,69.99,3278085,000001
2021-04-09,70.5,70.5,66.94,67.74,6197621,000001
2021-04-12,67.4,70.28,67.4,69.26,9490878,000001
2021-04-13,69.95,69.95,69.65,69.78,5376088,000001
2021-04-14,69.71,69.71,67.48,67.87,12285816,000001
2021-04-15,68.58,68.58,68.13,68.3,2159139,000001
2021-04-16,67.87,68.22,67.87,68.2,3345549,000001
2021-04-19,68.0,68.0,64.55,65.24,5879070,000001
2021-04-20,65.03,65.03,61.67,62.08,16332592,000001
2021-04-21,62.05,62.05,60.68,60.94,11354234,000001
2021-04-22,60.75,61.1,60.75,61.0,9082152,000001
2021-04-23,60.67,64.23,60.67,63.97,3653805,000001
2021-04-26,63.99,65.03,63.43,64.03,7478685,000001
2021-04-27,63.81,63.81,61.45,61.88,9955406,000001
2021-04-28,60.93,61.69,60.46,61.27,1404626,000001
2021-04-29,61.07,61.07,59.39,60.0,5381103,000001
2021-04-30,60.82,62.75,60.82,62.29,6532988,000001
2021-05-03,62.44,66.45,62.4,64.37,14628925,000001
2021-05-04,65.39,68.46,65.39,67.72,10530534,000001
2021-05-05,67.31,72.73,67.31,72.58,9930449,000001
2021-05-06,71.98,71.98,68.94,69.15,7415895,000001
2021-05-07,69.31,69.31,68.2,68.31,3157857,000001
2021-05-10,68.8,68.8,63.74,63.84,11818928,000001
2021-05-11,63.69,63.69,58.21,59.9,4017759,000001
2021-05-12,59.63,64.2,59.63,62.81,5986466,000001
2021-05-13,63.34,65.21,63.32,64.27,7758070,000001
2021-05-14,64.78,68.52,64.78,68.41,7451730,000001
2021-05-17,68.28,72.93,68.28,72.58,8879455,000001
2021-05-18,72.96,76.33,72.96,75.21,7698901,000001
2021-05-19,74.97,76.28,74.97,76.16,2497580,000001
2021-05-20,75.68,83.66,75.68,82.02,22611829,000001
2021-05-21,81.73,82.05,77.35,79.72,16491819,000001
2021-05-24,79.94,79.94,78.85,79.35,2206278,000001
2021-05-25,79.06,83.36,79.06,82.59,4484368,000001
2021-05-26,83.3,83.3,81.6,81.88,7735881,000001
2021-05-27,80.91,81.18,80.91,81.03,5884157,000001
2021-05-28,80.61,80.61,78.6,79.59,7919443,000001
2021-05-31,80.47,80.47,77.47,77.48,6800741,000001
2021-06-01,77.44,80.72,77.44,79.32,11596934,000001
2021-06-02,80.0,81.84,79.84,81.05,2525078,000001
2021-06-03,80.53,80.53,77.55,78.72,13049557,000001
2021-06-04,77.89,78.06,75.65,77.09,2616959,000001
2021-06-07,76.9,77.04,75.24,76.56,12414277,000001
2021-06-08,76.24,77.39,76.24,77.03,2491572,000001
2021-06-09,76.91,77.11,75.43,76.21,7741192,000001
2021-06-10,76.23,78.55,76.23,78.09,8904779,000001
2021-06-11,77.79,77.79,75.46,76.98,8000052,000001
2021-06-14,77.34,77.34,74.66,75.42,16189028,000001
2021-06-15,75.39,77.02,73.66,74.8,2304200,000001
2021-06-16,75.87,75.87,75.71,75.77,10123814,000001
2021-06-17,75.18,76.08,74.94,75.38,2114277,000001
2021-06-18,76.05,76.05,73.82,74.66,5205683,000001
2021-06-21,74.96,74.96,74.47,74.57,4065966,000001
2021-06-22,74.24,75.03,72.4,73.92,6556123,000001
2021-06-23,74.51,75.58,74.51,75.28,4040755,000001
2021-06-24,75.32,79.36,75.32,77.24,2430789,000001
2021-06-25,76.48,76.48,73.45,74.07,4687721,000001
2021-06-28,73.34,78.51,73.34,77.65,18833066,000001
2021-06-29,78.64,78.64,76.34,76.53,8894577,000001
2021-06-30,75.16,76.02,71.61,73.45,14605808,000001
2021-07-01,71.77,75.19,71.77,75.09,22484148,000001
2021-07-02,75.62,79.73,75.62,79.35,6624279,000001
2021-07-05,78.78,80.37,78.78,80.19,9462510,000001
2021-07-06,79.79,82.0,79.79,81.26,5684473,000001
2021-07-07,81.79,82.07,81.67,81.82,6477402,000001
2021-07-08,82.19,82.19,77.68,78.23,4134380,000001
2021-07-09,78.36,78.36,74.46,74.63,20311660,000001
2021-07-12,76.14,77.36,76.14,77.3,8533187,000001
2021-07-13,76.28,76.28,73.5,74.42,8052533,000001
2021-07-14,74.67,74.67,71.92,72.35,6806381,000001
2021-07-15,71.92,71.92,69.42,69.7,3471018,000001
2021-07-16,69.62,70.44,69.62,70.15,7337177,000001
2021-07-19,70.87,70.87,67.87,68.02,19487430,000001
2021-07-20,68.91,68.91,65.08,67.1,6387554,000001
2021-07-21,66.57,67.12,66.01,66.35,5087511,000001
2021-07-22,66.94,66.94,66.07,66.23,9726296,000001
2021-07-23,65.72,65.94,64.55,65.02,2685450,000001
2021-07-26,65.25,65.25,62.73,63.22,8887785,000001
2021-07-27,62.49,62.49,60.83,61.25,12997167,000001
2021-07-28,61.37,63.23,61.37,63.11,19550348,000001
2021-07-29,63.66,63.66,61.11,62.22,2055823,000001
2021-07-30,62.86,62.86,59.08,59.18,4868711,000001
2021-08-02,59.49,59.49,59.23,59.24,3830269,000001
2021-08-03,58.16,58.75,56.56,57.5,11180281,000001
2021-08-04,58.29,58.29,57.14,57.2,3085474,000001
2021-08-05,57.07,57.07,55.4,55.76,6462290,000001
2021-08-06,55.95,55.95,53.44,53.62,4256300,000001
2021-08-09,53.28,55.09,53.28,55.06,8670543,000001
2021-08-10,54.75,57.87,54.75,57.58,5707569,000001
2021-08-11,57.89,57.89,55.37,55.61,14837853,000001
2021-08-12,55.13,57.1,55.13,57.06,25849858,000001
2021-08-13,56.84,56.84,54.05,54.57,19625065,000001
2021-08-16,55.05,58.15,55.05,58.0,8427052,000001
2021-08-17,57.82,58.81,57.82,58.56,2295393,000001
2021-08-18,59.12,59.54,57.96,59.0,4492647,000001
2021-08-19,59.01,59.01,55.15,55.2,3583640,000001
2021-08-20,54.76,55.75,54.76,55.68,4681537,000001
2021-08-23,55.05,58.43,55.05,57.82,17758443,000001
2021-08-24,58.59,58.59,57.14,57.49,5075295,000001
2021-08-25,57.24,57.24,56.04,56.43,6592022,000001
2021-08-26,56.33,57.6,56.33,56.79,6845844,000001
2021-08-27,57.47,57.47,55.17,56.29,9340259,000001
2021-08-30,56.36,56.44,56.36,56.41,2364249,000001
2021-08-31,57.22,57.22,53.9,54.29,7958365,000001
2021-09-01,54.92,54.92,51.88,52.14,3547814,000001
2021-09-02,52.72,52.72,50.63,50.87,5931380,000001
2021-09-03,50.61,50.61,47.28,47.61,16810528,000001
2021-09-06,46.96,46.96,46.25,46.43,9166818,000001
2021-09-07,45.95,46.42,45.58,46.15,3240200,000001
2021-09-08,45.93,48.62,45.93,48.09,25300723,000001
2021-09-09,48.5,48.5,47.06,47.09,4325145,000001
2021-09-10,47.67,49.01,47.67,48.72,16018058,000001
2021-09-13,48.86,48.86,48.47,48.54,4885784,000001
2021-09-14,48.64,48.64,48.27,48.36,1823827,000001
2021-09-15,48.24,48.24,47.06,47.43,10348404,000001
2021-09-16,46.76,48.91,46.76,48.77,6127969,000001
2021-09-17,47.79,51.73,47.79,51.67,6015585,000001
2021-09-20,51.68,53.14,51.68,52.85,10117802,000001
2021-09-21,53.64,53.64,50.56,50.72,11916560,000001
2021-09-22,50.69,52.1,50.69,51.98,15855500,000001
2021-09-23,51.73,51.73,47.59,47.88,16857907,000001
2021-09-24,47.75,47.75,46.65,46.76,12047002,000001
2021-09-27,47.01,52.53,47.01,51.56,10494868,000001
2021-09-28,52.82,55.11,52.82,54.72,16972260,000001
2021-09-29,55.56,57.23,55.56,56.68,11365592,000001
2021-09-30,57.28,57.28,52.8,53.18,6195123,000001
2021-10-01,52.94,52.94,51.13,51.82,11792745,000001
2021-10-04,51.67,51.67,47.12,47.91,18722390,000001
2021-10-05,48.59,48.59,45.75,45.81,10165628,000001
2021-10-06,45.75,47.6,45.75,47.45,18437848,000001
2021-10-07,47.09,50.3,47.09,50.14,13000231,000001
2021-10-08,50.39,53.31,50.39,52.98,19415375,000001
2021-10-11,53.38,53.38,52.49,52.53,3745727,000001
