tradeDate,openPrice,highPrice,lowPrice,closePrice,volume,ticker
2020-03-30,87.62,92.8,87.62,90.76,7792410,000002
2020-03-31,90.07,96.75,90.07,96.39,8868871,000002
2020-04-01,96.47,96.47,90.15,91.54,7444399,000002
2020-04-02,92.29,98.31,92.29,97.99,10108338,000002
2020-04-03,98.48,98.48,95.47,96.09,11350633,000002
2020-04-06,96.12,96.12,94.22,94.7,1143973,000002
2020-04-07,95.78,95.78,89.03,89.11,6054341,000002
2020-04-08,89.54,96.28,89.54,96.2,9113207,000002
2020-04-09,97.38,97.38,92.53,92.81,11358221,000002
2020-04-10,93.28,93.28,90.0,90.5,6520746,000002
2020-04-13,89.35,91.85,89.35,90.99,2665814,000002
2020-04-14,91.12,91.12,89.28,89.37,7414658,000002
2020-04-15,88.25,96.17,88.25,95.59,21007307,000002
2020-04-16,96.02,96.02,93.06,93.44,1590383,000002
2020-04-17,91.79,93.41,91.53,92.62,2976870,000002
2020-04-20,93.26,93.72,89.32,91.34,11663618,000002
2020-04-21,90.97,90.97,90.46,90.48,5917147,000002
2020-04-22,90.71,91.92,90.71,91.67,5766262,000002
2020-04-23,92.73,95.44,92.73,94.92,17273331,000002
2020-04-24,95.88,95.88,92.57,92.86,1943592,000002
2020-04-27,92.56,95.13,92.56,94.98,6881222,000002
2020-04-28,94.55,94.55,93.55,93.71,3794776,000002
2020-04-29,94.25,94.25,90.66,91.03,11731908,000002
2020-04-30,90.04,90.04,88.72,88.98,5511416,000002
2020-05-01,88.42,88.42,87.0,87.2,8733199,000002
2020-05-04,88.55,88.77,88.24,88.53,5386993,000002
2020-05-05,87.49,90.69,87.49,90.48,9752028,000002
2020-05-06,91.56,91.56,88.84,89.22,18786404,000002
2020-05-07,87.65,94.2,87.65,92.29,7640324,000002
2020-05-08,92.71,92.71,88.66,88.82,8760706,000002
2020-05-11,87.77,88.41,86.08,87.48,1540802,000002
2020-05-12,87.76,92.42,87.76,91.23,15063541,000002
2020-05-13,89.99,95.1,89.99,94.56,12894985,000002
2020-05-14,93.91,95.37,93.91,94.67,10153082,000002
2020-05-15,94.55,99.11,94.55,98.36,18728671,000002
2020-05-18,98.71,102.59,98.71,100.64,6188562,000002
2020-05-19,99.93,104.21,99.93,103.86,5069448,000002
2020-05-20,103.33,104.7,101.07,103.0,4735656,000002
2020-05-21,103.97,104.42,101.65,103.11,6187265,000002
2020-05-22,104.6,105.5,102.73,103.97,5857983,000002
2020-05-25,102.56,103.76,102.56,103.61,4276583,000002
2020-05-26,104.62,107.88,104.62,106.47,5608428,000002
2020-05-27,107.81,110.27,107.81,109.24,5567083,000002
2020-05-28,108.9,114.59,108.9,114.45,14029529,000002
2020-05-29,114.7,116.18,113.67,114.83,7382542,000002
2020-06-01,113.99,115.17,113.22,114.12,2524390,000002
2020-06-02,114.11,114.11,111.99,112.23,3792760,000002
2020-06-03,112.49,113.02,112.49,112.81,1710590,000002
2020-06-04,112.95,117.34,112.95,116.25,4728124,000002
2020-06-05,116.87,116.87,113.84,114.04,8475616,000002
2020-06-08,115.19,115.19,110.68,111.35,14297818,000002
2020-06-09,111.45,111.45,108.86,109.54,4048304,000002
2020-06-10,109.57,109.57,106.43,107.38,3711655,000002
2020-06-11,105.82,107.85,105.07,106.42,10267140,000002
2020-06-12,106.1,108.16,106.1,107.46,5679691,000002
2020-06-15,107.28,109.53,107.28,109.18,4635303,000002
2020-06-16,109.2,110.0,107.74,109.24,6054517,000002
2020-06-17,109.3,113.21,109.3,111.53,9592997,000002
2020-06-18,112.57,112.57,100.67,103.4,10823468,000002
2020-06-19,101.3,104.56,101.3,104.16,12825595,000002
2020-06-22,102.61,102.61,99.14,99.9,7419303,000002
2020-06-23,100.04,100.04,98.1,98.61,2669861,000002
2020-06-24,98.77,98.77,92.69,95.17,2361006,000002
2020-06-25,94.47,97.65,94.47,96.48,22725058,000002
2020-06-26,96.78,96.78,87.5,87.99,2033098,000002
2020-06-29,87.91,90.2,87.91,89.85,12407406,000002
2020-06-30,89.39,96.83,89.39,96.81,15754769,000002
2020-07-01,97.86,98.33,97.56,97.94,3316202,000002
2020-07-02,98.0,102.52,98.0,101.91,8452649,000002
2020-07-03,101.77,103.92,101.77,102.8,3945960,000002
2020-07-06,102.08,108.24,102.08,108.06,5751353,000002
2020-07-07,106.52,106.52,99.28,99.95,13005052,000002
2020-07-08,100.54,100.54,98.13,98.51,8257232,000002
2020-07-09,98.41,99.06,97.64,98.38,5693751,000002
2020-07-10,98.74,101.73,98.74,100.85,14511011,000002
2020-07-13,100.89,108.02,100.89,106.87,16991088,000002
2020-07-14,107.35,112.62,107.35,111.12,11119043,000002
2020-07-15,109.43,111.79,107.54,109.59,1915377,000002
2020-07-16,108.56,109.46,108.56,109.08,7065086,000002
2020-07-17,109.12,109.12,104.6,105.7,10245473,000002
2020-07-20,105.43,105.43,100.37,100.79,12341075,000002
2020-07-21,100.12,101.7,98.77,99.61,8342838,000002
2020-07-22,99.98,108.26,99.98,108.02,18658237,000002
2020-07-23,108.15,108.15,100.62,100.75,20445285,000002
2020-07-24,100.35,104.17,100.35,102.98,8444007,000002
2020-07-27,103.45,103.45,99.72,100.46,13381674,000002
2020-07-28,98.96,105.16,98.96,102.85,15608462,000002
2020-07-29,103.71,109.74,103.71,109.05,10227443,000002
2020-07-30,108.9,108.9,103.14,103.27,3795714,000002
2020-07-31,103.23,104.4,102.56,103.84,2020621,000002
2020-08-03,105.94,107.63,105.94,107.14,7976818,000002
2020-08-04,107.68,107.68,107.05,107.07,2573352,000002
2020-08-05,108.48,108.48,104.56,104.89,16689650,000002
2020-08-06,106.16,106.16,99.81,101.54,2948309,000002
2020-08-07,102.61,110.27,102.61,109.53,27456367,000002
2020-08-10,111.01,111.01,103.27,105.27,2716872,000002
2020-08-11,103.9,103.9,101.69,102.81,5641705,000002
2020-08-12,103.18,103.18,100.95,101.97,5849865,000002
2020-08-13,103.24,103.24,102.64,102.83,5720384,000002
2020-08-14,102.5,105.36,102.5,105.32,15400152,000002
2020-08-17,105.61,105.61,99.75,100.08,23904491,000002
2020-08-18,102.01,102.01,99.75,99.8,10709187,000002
2020-08-19,98.7,98.78,98.7,98.72,1150794,000002
2020-08-20,97.56,103.02,97.29,99.86,11348170,000002
2020-08-21,101.87,101.87,97.29,97.76,24151794,000002
2020-08-24,98.36,98.36,94.37,95.49,17628008,000002
2020-08-25,95.27,97.44,94.43,96.58,13327252,000002
2020-08-26,96.58,97.34,94.12,95.62,3551628,000002
2020-08-27,95.12,96.36,95.12,95.66,3091018,000002
2020-08-28,96.55,99.37,96.55,98.7,13695896,000002
2020-08-31,97.62,99.43,97.62,99.25,10266806,000002
2020-09-01,98.67,98.67,96.45,96.66,3399975,000002
2020-09-02,94.93,101.47,94.93,100.52,3145372,000002
2020-09-03,100.65,100.65,95.36,95.83,8315717,000002
2020-09-04,95.85,95.85,91.78,92.4,17918130,000002
2020-09-07,93.2,93.2,88.78,89.14,6713731,000002
2020-09-08,87.77,90.21,87.77,90.04,9645674,000002
2020-09-09,89.36,91.91,89.36,91.25,4490270,000002
2020-09-10,92.41,93.04,92.41,92.91,10182270,000002
2020-09-11,95.43,95.43,90.81,91.39,10069188,000002
2020-09-14,91.8,96.12,91.8,96.06,13289917,000002
2020-09-15,96.9,101.41,96.9,100.75,8519150,000002
2020-09-16,100.85,105.31,100.85,103.61,3178778,000002
2020-09-17,101.93,105.38,101.93,104.85,23519406,000002
2020-09-18,102.96,108.63,102.96,108.18,25478949,000002
2020-09-21,107.26,110.45,106.74,108.08,6105505,000002
2020-09-22,107.67,107.67,106.27,106.72,5099068,000002
2020-09-23,108.4,108.4,100.41,100.54,2998051,000002
2020-09-24,99.45,105.3,99.45,104.6,19602418,000002
2020-09-25,104.06,106.71,104.06,105.8,1824269,000002
2020-09-28,104.57,114.31,104.57,112.59,7580129,000002
2020-09-29,112.46,115.71,112.46,114.67,4497167,000002
2020-09-30,115.36,115.36,112.91,113.47,5014217,000002
2020-10-01,112.78,113.49,112.62,113.1,8465274,000002
2020-10-02,112.45,112.45,107.55,108.04,3273783,000002
2020-10-05,109.66,109.66,109.29,109.34,3405577,000002
2020-10-06,110.13,110.13,101.14,101.53,18854417,000002
2020-10-07,101.81,102.89,101.81,102.65,1428817,000002
2020-10-08,101.42,101.42,99.57,100.16,4384931,000002
2020-10-09,99.91,99.91,96.8,97.56,1640392,000002
2020-10-12,96.04,105.16,96.04,104.72,11834790,000002
2020-10-13,105.09,105.09,102.39,102.79,6619292,000002
2020-10-14,103.83,103.83,100.96,102.13,2922327,000002
2020-10-15,101.5,105.26,101.5,104.52,5044149,000002
2020-10-16,103.69,105.59,103.69,105.45,9270577,000002
2020-10-19,104.38,107.69,104.38,106.63,2100040,000002
2020-10-20,106.32,111.53,106.32,110.56,3728142,000002
2020-10-21,112.3,115.97,112.3,114.5,10228573,000002
2020-10-22,115.3,121.56,115.3,119.77,25631352,000002
2020-10-23,120.63,120.63,108.3,109.42,12587159,000002
2020-10-26,111.44,114.36,111.44,113.4,2777058,000002
2020-10-27,113.59,113.95,111.1,112.73,10699126,000002
2020-10-28,114.45,114.45,110.87,112.14,16293654,000002
2020-10-29,112.7,116.53,112.7,114.7,4530765,000002
2020-10-30,115.77,120.09,115.77,119.91,7068640,000002
2020-11-02,118.48,118.76,115.85,116.99,4973859,000002
2020-11-03,116.88,116.88,110.66,111.74,15816992,000002
2020-11-04,111.26,117.65,111.26,117.46,18400121,000002
2020-11-05,118.39,118.39,115.75,116.01,2110631,000002
2020-11-06,114.33,114.33,110.22,111.61,1984847,000002
2020-11-09,111.34,115.52,111.34,113.86,7321118,000002
2020-11-10,114.41,114.41,113.5,113.88,2552743,000002
2020-11-11,113.19,116.31,113.19,115.41,9117975,000002
2020-11-12,114.63,119.65,114.63,119.34,6911509,000002
2020-11-13,120.24,122.18,118.84,120.72,1219058,000002
2020-11-16,121.5,121.5,119.31,119.45,10235751,000002
2020-11-17,119.39,126.59,119.39,126.55,11966255,000002
2020-11-18,127.52,127.52,125.51,125.68,7248683,000002
2020-11-19,125.36,125.36,119.72,120.29,2941110,000002
2020-11-20,118.25,125.32,118.25,124.04,2565182,000002
2020-11-23,122.44,122.44,121.39,121.44,5328682,000002
2020-11-24,121.85,123.41,121.78,122.38,7592778,000002
2020-11-25,121.47,121.47,119.96,120.23,3522123,000002
2020-11-26,119.69,120.69,119.43,120.19,9549179,000002
2020-11-27,120.33,128.85,120.33,128.34,2018397,000002
2020-11-30,130.46,130.46,127.92,128.5,4411670,000002
2020-12-01,128.66,129.9,128.66,129.69,1077140,000002
2020-12-02,128.95,134.59,128.95,133.2,5527629,000002
2020-12-03,134.92,134.92,127.61,127.7,11616720,000002
2020-12-04,128.8,128.8,126.36,126.88,7586933,000002
2020-12-07,126.38,128.01,126.38,127.51,4098463,000002
2020-12-08,128.86,131.85,128.65,130.02,4782753,000002
2020-12-09,129.69,131.32,129.69,130.57,4179161,000002
2020-12-10,129.68,131.39,129.68,130.75,4181243,000002
2020-12-11,132.8,132.8,127.91,129.76,4885357,000002
2020-12-14,132.16,132.16,123.31,125.81,9069788,000002
2020-12-15,125.18,131.04,125.18,130.65,7334106,000002
2020-12-16,131.99,133.6,131.9,132.54,3253628,000002
2020-12-17,132.23,132.23,128.58,129.47,22244278,000002
2020-12-18,131.57,131.57,124.61,124.84,5983047,000002
2020-12-21,126.02,126.02,122.74,123.37,22520877,000002
2020-12-22,121.19,131.38,121.19,129.51,21950633,000002
2020-12-23,129.46,132.35,129.46,131.7,814094,000002
2020-12-24,132.42,132.42,128.93,129.28,4421611,000002
2020-12-25,128.73,133.32,128.73,132.72,7319129,000002
2020-12-28,133.23,133.23,130.8,131.04,10534457,000002
2020-12-29,132.28,132.28,131.56,131.84,7321644,000002
2020-12-30,131.28,138.92,131.28,137.73,9587554,000002
2020-12-31,137.93,147.74,137.93,146.09,18552949,000002
2021-01-01,146.53,146.53,144.25,144.53,2094970,000002
2021-01-04,146.1,146.1,143.78,144.78,9205196,000002
2021-01-05,146.36,146.36,140.66,142.95,15922488,000002
2021-01-06,144.08,148.63,144.08,148.29,11522787,000002
2021-01-07,147.74,153.63,146.68,150.35,3302860,000002
2021-01-08,150.53,156.05,150.53,155.59,13602728,000002
2021-01-11,153.63,156.58,153.63,156.37,13403961,000002
2021-01-12,158.73,164.33,158.73,162.52,18691489,000002
2021-01-13,162.95,181.98,162.95,179.63,6446221,000002
2021-01-14,180.18,190.34,177.52,183.56,1665013,000002
2021-01-15,179.37,192.29,179.37,189.4,11587967,000002
2021-01-18,188.34,188.34,182.45,182.78,13068782,000002
2021-01-19,185.36,185.36,180.73,181.69,3426099,000002
2021-01-20,183.81,183.81,180.31,180.65,10235718,000002
2021-01-21,181.07,189.6,181.07,188.94,4732351,000002
2021-01-22,188.84,191.17,188.84,190.53,9447284,000002
2021-01-25,184.21,194.02,184.21,192.47,3389959,000002
2021-01-26,195.53,198.33,195.53,197.93,8824598,000002
2021-01-27,198.61,200.34,197.91,199.63,9850490,000002
2021-01-28,199.64,202.06,193.71,197.31,3503448,000002
2021-01-29,198.17,198.67,191.29,195.44,1341956,000002
2021-02-01,192.24,196.05,192.24,195.5,1758113,000002
2021-02-02,194.29,201.81,194.29,201.09,16989535,000002
2021-02-03,201.11,201.11,191.4,191.41,1969830,000002
2021-02-04,191.47,191.47,184.11,186.3,8447723,000002
2021-02-05,188.45,190.95,186.32,188.82,6185521,000002
2021-02-08,189.11,190.27,182.29,186.35,8312803,000002
2021-02-09,185.13,185.13,183.11,183.3,12146408,000002
2021-02-10,178.93,191.15,178.93,190.41,7893333,000002
2021-02-11,192.38,192.38,188.92,189.46,7141992,000002
2021-02-12,188.87,193.49,188.87,192.81,21458991,000002
2021-02-15,192.87,192.87,186.9,188.67,20722523,000002
2021-02-16,186.15,187.24,182.77,184.91,1709074,000002
2021-02-17,186.42,191.82,186.42,191.4,7572509,000002
2021-02-18,188.34,202.31,188.34,201.28,2400689,000002
2021-02-19,199.07,202.03,199.07,201.6,1659921,000002
2021-02-22,202.02,212.88,202.02,211.17,22613067,000002
2021-02-23,209.13,209.13,195.87,200.57,8072433,000002
2021-02-24,203.65,203.65,194.05,194.44,3370822,000002
2021-02-25,190.35,203.19,190.35,202.22,22094920,000002
2021-02-26,199.14,208.92,199.14,208.14,11109345,000002
2021-03-01,211.41,211.41,205.96,208.1,9276548,000002
2021-03-02,202.56,210.75,202.56,207.99,5058957,000002
2021-03-03,204.38,204.38,197.26,201.0,5617813,000002
2021-03-04,203.74,203.74,192.83,194.6,2454074,000002
2021-03-05,191.19,196.53,189.1,191.81,1621197,000002
2021-03-08,192.56,192.56,179.5,180.46,12000235,000002
2021-03-09,179.06,181.82,178.68,180.34,6639870,000002
2021-03-10,184.1,184.1,173.2,176.0,8992480,000002
2021-03-11,175.05,175.05,168.03,169.73,9274318,000002
2021-03-12,168.28,181.29,168.28,180.08,7168458,000002
2021-03-15,179.56,179.67,177.68,179.13,7871700,000002
2021-03-16,181.68,182.78,181.18,181.92,7585823,000002
2021-03-17,180.57,183.03,179.57,180.97,3411769,000002
2021-03-18,179.29,190.41,179.29,190.02,17404522,000002
2021-03-19,191.45,196.02,191.45,195.27,7145278,000002
2021-03-22,192.93,196.22,192.93,195.51,2757574,000002
2021-03-23,198.11,198.11,189.53,189.99,3348776,000002
2021-03-24,186.47,189.49,186.47,188.0,3001933,000002
2021-03-25,185.46,190.05,185.46,189.02,7816599,000002
2021-03-26,188.69,189.9,184.97,188.22,1980974,000002
2021-03-29,185.82,189.39,178.69,182.3,7842019,000002
2021-03-30,181.94,186.99,181.94,186.54,22179664,000002
2021-03-31,187.03,187.03,181.15,181.68,9419483,000002
2021-04-01,186.27,186.27,166.69,167.84,12612602,000002
2021-04-02,167.97,175.51,167.97,174.12,5410923,000002
2021-04-05,169.59,181.09,169.59,179.89,9673752,000002
2021-04-06,178.62,180.27,177.02,178.66,2066031,000002
2021-04-07,179.71,179.71,177.41,178.67,3034861,000002
2021-04-08,178.11,178.11,172.64,173.15,8153078,000002
2021-04-09,170.07,170.31,167.11,168.43,1583822,000002
2021-04-12,170.29,170.29,165.76,167.88,3332512,000002
2021-04-13,165.75,173.37,165.75,172.55,5587528,000002
2021-04-14,173.17,183.51,173.17,182.21,16972356,000002
2021-04-15,182.61,182.61,173.91,178.05,2028870,000002
2021-04-16,180.08,180.08,174.12,175.82,7878661,000002
2021-04-19,175.94,175.94,170.16,172.58,11131574,000002
2021-04-20,170.15,180.17,170.15,179.99,11600318,000002
2021-04-21,178.66,185.76,178.66,185.54,13522192,000002
2021-04-22,183.66,183.66,176.26,179.34,19749115,000002
2021-04-23,182.95,182.95,179.83,180.08,5587776,000002
2021-04-26,179.32,182.51,179.32,181.39,6510473,000002
2021-04-27,181.39,187.19,181.39,186.2,1883894,000002
2021-04-28,188.77,188.77,185.4,185.77,5315171,000002
2021-04-29,185.18,186.84,185.18,185.83,9274431,000002
2021-04-30,187.33,187.33,185.26,185.3,8131165,000002
2021-05-03,183.28,183.28,174.51,174.66,2173263,000002
2021-05-04,177.59,177.59,174.46,175.22,6066741,000002
2021-05-05,178.43,178.43,172.9,173.09,22000594,000002
2021-05-06,175.45,175.45,164.48,165.51,13763629,000002
2021-05-07,163.91,170.38,163.91,169.82,17761023,000002
2021-05-10,171.69,174.03,165.97,169.92,3896980,000002
2021-05-11,167.31,168.05,167.1,167.52,5497341,000002
2021-05-12,166.33,174.01,166.33,173.06,3405748,000002
2021-05-13,171.38,171.38,164.37,166.3,6645541,000002
2021-05-14,167.75,167.75,160.34,160.62,9655864,000002
2021-05-17,160.67,163.44,160.67,162.91,2007058,000002
2021-05-18,160.48,161.86,158.78,160.54,6526646,000002
2021-05-19,159.22,160.08,158.46,159.41,8834568,000002
2021-05-20,159.02,159.02,155.71,156.71,12132464,000002
2021-05-21,158.76,158.76,141.44,142.05,7725068,000002
2021-05-24,142.09,143.09,138.25,141.18,4748359,000002
2021-05-25,140.63,140.63,134.07,134.27,5981577,000002
2021-05-26,136.9,136.9,127.92,132.31,7696151,000002
2021-05-27,134.41,135.92,134.41,135.83,5544238,000002
2021-05-28,133.51,133.51,129.95,130.26,13877769,000002
2021-05-31,127.76,133.85,127.76,131.14,12600921,000002
2021-06-01,130.68,130.68,125.8,126.74,16679551,000002
2021-06-02,128.33,128.33,124.28,125.2,12980561,000002
2021-06-03,125.69,134.56,125.69,133.36,19472774,000002
2021-06-04,132.65,138.54,132.65,136.89,16243477,000002
2021-06-07,137.47,137.47,134.18,135.52,5586600,000002
2021-06-08,136.11,140.42,136.11,140.31,22455374,000002
2021-06-09,139.81,140.17,139.09,139.57,4973083,000002
2021-06-10,139.83,139.83,131.96,132.85,8660436,000002
2021-06-11,132.88,133.03,128.51,129.93,8691395,000002
2021-06-14,131.37,135.06,131.37,134.07,10314616,000002
2021-06-15,133.74,133.74,129.73,129.97,3689647,000002
2021-06-16,130.24,130.93,129.25,130.27,11262080,000002
2021-06-17,130.44,130.44,126.04,127.29,15540909,000002
2021-06-18,125.37,132.51,125.37,131.08,24788199,000002
2021-06-21,132.48,138.97,132.48,136.42,7793434,000002
2021-06-22,136.12,136.12,132.96,133.49,8731798,000002
2021-06-23,131.76,136.95,131.76,136.01,23564949,000002
2021-06-24,139.02,143.94,139.02,143.22,7725311,000002
2021-06-25,143.96,153.54,143.96,152.64,17095157,000002
2021-06-28,152.99,155.92,151.7,153.53,1219620,000002
2021-06-29,153.88,156.01,151.73,154.19,4283332,000002
2021-06-30,155.66,155.66,150.99,150.99,2908606,000002
2021-07-01,149.56,153.34,149.15,151.69,4577132,000002
2021-07-02,151.88,151.88,144.67,147.49,12407258,000002
2021-07-05,147.53,147.53,145.44,145.57,3104811,000002
2021-07-06,145.06,145.06,139.16,140.21,6174363,000002
2021-07-07,141.15,141.15,130.28,130.64,11299973,000002
2021-07-08,131.8,131.8,120.56,121.66,4299668,000002
2021-07-09,121.89,127.67,121.89,127.65,11799094,000002
2021-07-12,128.79,128.79,123.22,123.98,19442635,000002
2021-07-13,124.15,124.89,124.07,124.37,1698167,000002
2021-07-14,124.29,124.29,121.91,122.62,7283920,000002
2021-07-15,123.16,128.91,123.16,128.27,10444527,000002
2021-07-16,127.81,127.81,122.86,123.57,14255706,000002
2021-07-19,124.54,124.54,120.98,121.58,11135638,000002
2021-07-20,119.58,122.79,119.58,122.22,15380784,000002
2021-07-21,122.46,122.46,113.94,115.13,5027975,000002
2021-07-22,115.33,116.19,114.27,115.34,5651468,000002
2021-07-23,115.98,125.35,115.98,124.68,19901465,000002
2021-07-26,127.39,127.39,118.05,119.44,11637519,000002
2021-07-27,120.0,121.78,117.53,119.69,3336444,000002
2021-07-28,118.24,121.08,117.62,119.54,6312184,000002
2021-07-29,118.52,118.52,115.67,115.77,16168520,000002
2021-07-30,117.28,117.47,116.01,116.93,3717242,000002
2021-08-02,115.57,115.57,111.19,112.16,4504421,000002
2021-08-03,113.47,113.47,106.4,108.15,9176793,000002
2021-08-04,108.57,108.57,107.21,107.75,1888326,000002
2021-08-05,108.55,111.16,108.55,110.29,4786239,000002
2021-08-06,110.31,110.31,108.01,108.3,1722310,000002
2021-08-09,108.5,108.5,106.12,106.48,3185951,000002
2021-08-10,105.79,109.45,105.79,108.99,4473203,000002
2021-08-11,107.49,107.49,104.38,104.82,11000263,000002
2021-08-12,105.98,105.98,102.78,102.95,14965371,000002
2021-08-13,104.16,104.54,103.82,104.15,14441068,000002
2021-08-16,105.55,105.55,99.93,100.22,23799244,000002
2021-08-17,99.42,105.43,99.42,104.72,21272465,000002
2021-08-18,105.6,105.6,102.14,102.3,3509478,000002
2021-08-19,103.93,103.93,96.59,97.28,4756284,000002
2021-08-20,99.37,99.37,97.86,98.4,5546851,000002
2021-08-23,99.29,100.93,98.48,99.5,990903,000002
2021-08-24,99.4,105.75,99.4,104.8,9472968,000002
2021-08-25,106.71,107.05,105.43,106.44,9927271,000002
2021-08-26,107.45,107.45,105.25,106.21,12704636,000002
2021-08-27,103.53,103.53,101.81,102.11,5042820,000002
2021-08-30,100.66,104.04,100.66,103.13,1983786,000002
2021-08-31,103.44,103.44,100.51,100.62,3355707,000002
2021-09-01,102.68,102.68,102.32,102.4,7384599,000002
2021-09-02,102.22,106.55,102.22,106.39,23113938,000002
2021-09-03,105.92,111.53,105.92,110.7,10388091,000002
2021-09-06,110.81,111.95,110.81,111.59,6703425,000002
2021-09-07,111.63,112.22,110.81,111.38,4807936,000002
2021-09-08,112.92,115.33,112.92,114.98,8611870,000002
2021-09-09,115.16,116.94,115.16,116.53,2181865,000002
2021-09-10,116.42,122.49,116.42,121.28,15896047,000002
2021-09-13,121.56,127.22,121.56,126.47,2878612,000002
2021-09-14,127.48,136.66,127.48,134.59,10412152,000002
2021-09-15,132.29,142.57,132.29,142.16,6094535,000002
2021-09-16,142.42,147.02,142.42,145.37,15260208,000002
2021-09-17,144.46,144.46,143.09,143.17,11089708,000002
2021-09-20,143.42,147.1,143.42,146.05,3113676,000002
2021-09-21,145.54,145.54,137.76,139.18,13564969,000002
2021-09-22,140.11,140.11,129.23,130.31,5518922,000002
2021-09-23,129.6,132.86,129.6,132.22,14554349,000002
2021-09-24,132.09,138.52,132.09,137.64,4227451,000002
2021-09-27,139.09,139.09,133.71,134.1,2769072,000002
2021-09-28,132.75,139.59,132.75,137.6,7338682,000002
2021-09-29,137.62,137.62,134.74,134.98,2698806,000002
2021-09-30,134.34,143.31,134.34,141.72,24981845,000002
2021-10-01,143.5,147.6,143.5,147.19,5785074,000002
2021-10-04,148.41,148.58,145.4,146.95,12882083,000002
2021-10-05,146.62,152.3,146.62,150.42,25111690,000002
2021-10-06,149.77,151.77,142.42,148.95,11282105,000002
2021-10-07,148.06,152.47,147.26,150.86,3448092,000002
2021-10-08,149.68,151.79,149.68,151.28,6945109,000002
2021-10-11,152.84,152.84,147.51,147.83,7353548,000002
