tradeDate,openPrice,highPrice,lowPrice,closePrice,volume,ticker
2020-04-13,105.15,105.15,104.58,104.61,4956191,600887
2020-04-14,104.03,105.26,104.03,104.96,6351080,600887
2020-04-15,104.75,104.75,96.8,96.93,7579017,600887
2020-04-16,96.8,100.03,96.8,99.54,9476288,600887
2020-04-17,100.82,100.82,95.18,96.91,23511605,600887
2020-04-20,95.33,97.76,95.33,96.86,5552079,600887
2020-04-21,95.87,100.87,95.21,98.02,13353010,600887
2020-04-22,97.5,99.74,97.5,99.23,1979307,600887
2020-04-23,97.95,99.19,97.95,98.87,2752010,600887
2020-04-24,97.6,98.97,96.66,97.88,4462067,600887
2020-04-27,98.2,98.2,96.28,96.66,8121018,600887
2020-04-28,97.05,97.05,93.2,93.86,15184932,600887
2020-04-29,93.46,93.46,91.88,92.25,3344739,600887
2020-04-30,92.22,92.22,86.62,88.75,13101874,600887
2020-05-01,89.06,89.32,88.6,89.07,5071351,600887
2020-05-04,88.58,88.58,83.76,84.41,1514629,600887
2020-05-05,83.76,84.12,83.06,83.62,1632741,600887
2020-05-06,83.1,83.1,80.6,81.32,10280079,600887
2020-05-07,81.87,88.26,81.87,86.05,19443089,600887
2020-05-08,85.94,86.46,85.11,86.02,3609072,600887
2020-05-11,86.39,89.28,86.39,88.91,12042007,600887
2020-05-12,87.81,87.81,82.18,83.77,7908946,600887
2020-05-13,84.63,84.63,81.1,81.76,11799750,600887
2020-05-14,81.47,81.47,76.22,78.17,4967818,600887
2020-05-15,77.69,78.5,76.85,77.89,3464853,600887
2020-05-18,79.04,79.85,77.87,78.71,13590857,600887
2020-05-19,80.63,82.03,79.78,80.85,3404835,600887
2020-05-20,79.92,79.92,78.35,78.72,8098967,600887
2020-05-21,78.24,80.18,78.24,79.32,3114031,600887
2020-05-22,79.63,79.63,76.8,76.82,5617897,600887
2020-05-25,76.72,79.04,76.72,78.1,1726647,600887
2020-05-26,78.14,78.14,70.14,70.49,13297679,600887
2020-05-27,70.0,72.33,69.44,70.83,799975,600887
2020-05-28,70.88,70.88,68.91,69.49,12676204,600887
2020-05-29,68.75,72.39,68.75,71.04,2583559,600887
2020-06-01,70.41,75.31,70.41,73.14,13842463,600887
2020-06-02,73.33,75.33,73.33,75.12,2978401,600887
2020-06-03,74.71,74.85,73.99,74.53,10620207,600887
2020-06-04,76.23,76.25,73.93,74.74,10133649,600887
2020-06-05,74.35,78.71,74.35,78.52,7574827,600887
2020-06-08,78.57,78.65,76.99,77.7,6279439,600887
2020-06-09,78.91,78.91,73.07,73.43,3935838,600887
2020-06-10,74.05,74.05,70.21,72.27,16143156,600887
2020-06-11,71.42,73.45,71.42,73.21,5916738,600887
2020-06-12,73.33,74.96,73.33,74.68,4634475,600887
2020-06-15,75.29,75.45,73.64,74.42,2408597,600887
2020-06-16,75.17,76.1,73.32,75.13,4756778,600887
2020-06-17,75.88,75.88,73.67,73.73,7402586,600887
2020-06-18,72.76,73.23,71.79,72.25,6635893,600887
2020-06-19,73.01,73.49,72.62,73.11,6973976,600887
2020-06-22,73.84,73.84,70.43,71.6,14862312,600887
2020-06-23,72.84,75.42,72.84,74.72,10171796,600887
2020-06-24,74.53,76.03,74.48,75.37,5658780,600887
2020-06-25,74.24,74.24,72.3,72.99,6490976,600887
2020-06-26,74.14,74.14,71.75,71.75,14792771,600887
2020-06-29,71.1,74.28,71.1,74.05,13585211,600887
2020-06-30,74.17,76.35,74.17,76.1,10142048,600887
2020-07-01,76.5,76.5,73.05,73.5,9584774,600887
2020-07-02,73.73,79.14,73.73,78.7,14224453,600887
2020-07-03,79.36,79.36,75.68,75.92,11466334,600887
2020-07-06,76.48,76.48,72.86,73.46,17298342,600887
2020-07-07,74.26,76.3,74.26,75.8,9807824,600887
2020-07-08,76.57,76.57,74.36,74.47,11128058,600887
2020-07-09,74.31,74.31,73.41,73.92,2272924,600887
2020-07-10,74.6,77.36,74.6,76.93,8578757,600887
2020-07-13,77.0,77.62,74.44,75.71,10478021,600887
2020-07-14,75.53,77.13,75.53,76.88,13583953,600887
2020-07-15,75.67,75.67,71.75,71.84,3675462,600887
2020-07-16,72.04,72.04,65.14,65.78,19538688,600887
2020-07-17,66.08,69.26,66.08,69.01,7119802,600887
2020-07-20,68.67,70.34,68.67,69.98,7078804,600887
2020-07-21,69.41,71.43,68.79,70.27,4522106,600887
2020-07-22,70.57,70.93,65.85,68.96,7148081,600887
2020-07-23,69.25,76.69,69.25,76.23,10478223,600887
2020-07-24,77.05,77.05,73.22,74.34,9918492,600887
2020-07-27,74.26,74.26,72.02,72.96,3883180,600887
2020-07-28,72.47,74.41,72.47,74.29,17975404,600887
2020-07-29,73.87,77.02,73.87,76.89,19244341,600887
2020-07-30,76.96,77.41,74.92,75.87,3114218,600887
2020-07-31,76.18,77.92,76.02,77.12,8366484,600887
2020-08-03,77.4,77.4,68.77,69.97,4717175,600887
2020-08-04,69.52,73.19,69.52,72.94,13767546,600887
2020-08-05,72.87,72.87,70.34,71.26,5008720,600887
2020-08-06,71.76,72.63,71.76,72.55,6456085,600887
2020-08-07,72.93,72.93,70.69,71.4,7033296,600887
2020-08-10,71.03,73.2,71.03,72.61,2765404,600887
2020-08-11,72.79,72.79,72.13,72.29,4082440,600887
2020-08-12,72.48,79.13,72.48,78.61,20643258,600887
2020-08-13,79.88,86.42,79.88,86.13,17951403,600887
2020-08-14,86.75,89.61,86.75,89.11,6814038,600887
2020-08-17,89.76,89.76,87.28,88.15,8433124,600887
2020-08-18,88.69,89.91,87.79,88.95,5144959,600887
2020-08-19,90.32,90.32,85.85,86.1,12649788,600887
2020-08-20,86.48,88.95,86.48,88.36,16200119,600887
2020-08-21,87.91,90.34,87.91,90.14,17874122,600887
2020-08-24,90.47,92.54,90.47,92.4,22436466,600887
2020-08-25,92.29,94.22,91.37,92.69,3401086,600887
2020-08-26,92.1,95.72,92.1,94.8,18926524,600887
2020-08-27,94.91,94.91,88.65,88.71,9858138,600887
2020-08-28,88.78,88.78,87.38,87.63,12459750,600887
2020-08-31,89.29,89.29,87.7,88.72,2351599,600887
2020-09-01,88.4,94.19,88.4,94.15,15836156,600887
2020-09-02,94.56,94.56,92.88,93.62,4733745,600887
2020-09-03,93.53,93.53,91.45,91.66,6951365,600887
2020-09-04,91.52,99.77,91.52,98.02,5699306,600887
2020-09-07,99.52,102.16,99.52,101.41,6305467,600887
2020-09-08,99.31,99.31,96.38,97.41,11038902,600887
2020-09-09,96.01,100.09,96.01,99.26,9859571,600887
2020-09-10,99.59,102.84,99.59,101.16,2190171,600887
2020-09-11,103.67,103.67,99.06,99.92,17413486,600887
2020-09-14,101.42,101.42,99.43,99.51,4952740,600887
2020-09-15,98.93,98.93,95.93,96.82,16059564,600887
2020-09-16,97.43,97.43,94.69,95.4,17834636,600887
2020-09-17,96.55,96.55,94.08,94.14,6803863,600887
2020-09-18,94.12,95.08,94.12,95.0,8335474,600887
2020-09-21,95.37,95.42,93.94,94.71,8966872,600887
2020-09-22,94.7,94.7,90.85,90.95,4031261,600887
2020-09-23,89.76,90.82,89.76,90.54,4389184,600887
2020-09-24,89.25,98.8,89.25,98.55,16457096,600887
2020-09-25,98.49,98.49,93.78,93.86,10604124,600887
2020-09-28,94.53,94.53,92.66,93.04,11651095,600887
2020-09-29,93.81,98.37,93.81,96.26,9237421,600887
2020-09-30,97.14,97.14,95.63,95.93,8706129,600887
2020-10-01,96.5,96.5,95.15,95.62,8162972,600887
2020-10-02,94.2,100.76,94.2,99.26,5381813,600887
2020-10-05,99.25,99.25,97.45,97.86,3057953,600887
2020-10-06,101.08,101.08,96.77,97.09,9549317,600887
2020-10-07,96.35,101.03,96.35,100.09,14351889,600887
2020-10-08,99.28,99.28,95.4,96.14,10621253,600887
2020-10-09,96.45,97.7,96.45,97.61,4085928,600887
2020-10-12,98.6,101.66,97.27,100.3,5888789,600887
2020-10-13,100.01,102.25,100.01,101.57,4546046,600887
2020-10-14,103.93,105.32,103.93,104.88,13922384,600887
2020-10-15,103.99,108.49,103.99,107.67,3102425,600887
2020-10-16,107.9,107.9,104.05,104.4,12771861,600887
2020-10-19,104.22,106.33,104.22,106.15,10056710,600887
2020-10-20,104.96,104.96,102.8,102.93,3840090,600887
2020-10-21,103.36,103.36,99.24,99.53,10612807,600887
2020-10-22,101.28,101.28,96.63,97.69,5100114,600887
2020-10-23,98.47,100.97,98.38,99.27,7754848,600887
2020-10-26,99.28,109.86,99.28,109.76,7379180,600887
2020-10-27,110.83,110.83,106.95,109.08,5917497,600887
2020-10-28,107.52,107.83,105.8,106.6,4846754,600887
2020-10-29,107.76,111.27,107.76,110.36,18675879,600887
2020-10-30,109.84,110.48,109.73,110.12,5525279,600887
2020-11-02,109.29,109.54,109.22,109.36,3993065,600887
2020-11-03,110.41,110.41,104.73,107.08,4792267,600887
2020-11-04,108.89,108.89,105.35,106.13,5611597,600887
2020-11-05,106.13,106.13,104.2,104.47,8006562,600887
2020-11-06,104.53,104.53,100.98,101.28,11135666,600887
2020-11-09,99.46,104.52,99.46,102.42,11575602,600887
2020-11-10,100.95,101.02,100.94,100.98,6080076,600887
2020-11-11,100.9,104.25,100.9,103.55,11046674,600887
2020-11-12,103.68,107.9,103.68,107.75,6809856,600887
2020-11-13,107.98,107.98,105.85,106.5,2316360,600887
2020-11-16,105.84,105.84,102.18,102.64,3216993,600887
2020-11-17,104.21,104.21,100.65,100.91,8164475,600887
2020-11-18,100.72,100.72,95.08,97.57,6195732,600887
2020-11-19,98.08,101.23,98.08,100.47,18019508,600887
2020-11-20,100.27,100.27,95.58,96.34,13244441,600887
2020-11-23,97.34,97.34,92.88,93.01,11510583,600887
2020-11-24,92.31,95.77,92.31,95.39,20113254,600887
2020-11-25,96.72,96.72,93.38,93.79,14459012,600887
2020-11-26,94.54,94.54,90.28,91.19,10259187,600887
2020-11-27,90.73,90.73,88.35,88.53,3896903,600887
2020-11-30,85.37,90.17,85.37,89.43,10986277,600887
2020-12-01,89.41,101.07,89.41,100.4,3564034,600887
2020-12-02,100.74,101.66,100.74,101.66,3395485,600887
2020-12-03,101.85,104.19,101.85,103.99,9746565,600887
2020-12-04,103.74,106.4,103.74,106.08,3590524,600887
2020-12-07,108.0,108.0,106.37,106.43,5289349,600887
2020-12-08,107.82,108.44,104.88,106.13,6911906,600887
2020-12-09,107.02,110.32,107.02,109.83,4112931,600887
2020-12-10,109.43,113.66,109.43,112.99,3595783,600887
2020-12-11,111.83,111.83,106.96,109.11,13191047,600887
2020-12-14,108.28,108.28,105.51,105.99,7168558,600887
2020-12-15,106.15,106.15,104.0,105.47,6671242,600887
2020-12-16,104.78,107.5,103.16,104.5,10712287,600887
2020-12-17,106.09,106.09,96.42,96.95,18505001,600887
2020-12-18,97.17,97.17,93.29,93.41,5663351,600887
2020-12-21,92.62,100.87,92.62,99.76,5993148,600887
2020-12-22,100.64,105.26,100.64,102.81,9710399,600887
2020-12-23,100.25,100.25,96.56,97.91,6815531,600887
2020-12-24,96.81,96.81,95.16,95.66,2287388,600887
2020-12-25,94.82,97.31,94.82,95.93,5704385,600887
2020-12-28,96.09,96.09,93.49,93.59,7016811,600887
2020-12-29,92.8,92.8,89.17,90.47,3171226,600887
2020-12-30,91.01,92.19,91.01,91.77,5817908,600887
2020-12-31,91.49,93.18,89.86,91.67,13120484,600887
2021-01-01,90.27,90.27,88.56,89.2,1701303,600887
2021-01-04,90.63,90.63,87.95,88.95,10963328,600887
2021-01-05,88.93,88.93,85.6,86.16,9529106,600887
2021-01-06,86.72,91.29,86.72,90.55,16451725,600887
2021-01-07,90.49,90.49,88.09,88.26,12931892,600887
2021-01-08,88.44,88.44,85.35,86.11,3696271,600887
2021-01-11,86.11,88.38,86.11,88.24,6736990,600887
2021-01-12,89.26,89.26,82.85,83.07,17374132,600887
2021-01-13,81.18,85.75,81.18,85.34,7895734,600887
2021-01-14,84.26,84.79,82.97,83.93,12073015,600887
2021-01-15,83.4,87.42,83.4,86.89,14559625,600887
2021-01-18,87.17,90.67,87.17,89.49,6290532,600887
2021-01-19,90.35,90.58,90.11,90.33,6588965,600887
2021-01-20,88.24,90.7,88.24,89.46,6560636,600887
2021-01-21,88.95,89.11,88.79,88.97,8349135,600887
2021-01-22,88.48,89.98,88.48,88.97,3155262,600887
2021-01-25,87.94,97.92,87.94,97.82,18009574,600887
2021-01-26,97.15,100.19,96.5,98.5,10160585,600887
2021-01-27,100.03,100.03,94.13,94.52,12417961,600887
2021-01-28,94.0,94.0,89.84,90.14,8000520,600887
2021-01-29,90.63,91.58,90.21,91.11,1474956,600887
2021-02-01,90.24,90.24,88.89,89.09,8828343,600887
2021-02-02,90.17,91.6,89.84,91.07,6460360,600887
2021-02-03,91.79,91.79,84.07,84.53,12471549,600887
2021-02-04,84.29,85.37,83.74,84.24,7612772,600887
2021-02-05,83.21,86.38,83.21,85.76,5270593,600887
2021-02-08,86.28,88.51,86.28,88.42,19380638,600887
2021-02-09,90.57,90.57,84.94,85.0,9709333,600887
2021-02-10,84.54,88.74,84.54,87.84,9885529,600887
2021-02-11,88.86,88.86,87.15,87.2,7628642,600887
2021-02-12,87.22,87.22,86.8,86.86,6647564,600887
2021-02-15,86.12,91.18,86.12,91.09,9174592,600887
2021-02-16,92.08,92.08,91.19,91.38,2467062,600887
2021-02-17,90.87,95.1,90.87,94.29,4119534,600887
2021-02-18,94.12,96.42,94.12,95.86,7722482,600887
2021-02-19,96.38,96.38,93.54,94.03,13078547,600887
2021-02-22,92.64,95.74,92.64,95.38,7343977,600887
2021-02-23,95.74,100.71,95.74,100.29,20571877,600887
2021-02-24,99.88,106.36,99.88,106.25,10854488,600887
2021-02-25,104.93,104.93,104.19,104.54,11204295,600887
2021-02-26,105.21,105.21,103.13,103.77,6946942,600887
2021-03-01,102.99,106.03,102.99,105.28,8943476,600887
2021-03-02,106.39,106.39,101.13,103.02,2522497,600887
2021-03-03,103.89,106.18,103.89,105.61,4077286,600887
2021-03-04,105.77,111.2,105.77,110.31,14200797,600887
2021-03-05,111.23,111.23,106.76,107.26,8829790,600887
2021-03-08,106.55,112.97,106.55,110.36,9586351,600887
2021-03-09,111.14,111.14,109.41,109.45,6173541,600887
2021-03-10,111.18,115.26,111.18,114.74,7572487,600887
2021-03-11,113.99,121.06,113.99,120.54,15195366,600887
2021-03-12,120.72,124.13,120.72,122.59,4022634,600887
2021-03-15,122.15,122.35,120.09,121.17,7804547,600887
2021-03-16,123.47,126.64,123.47,125.63,3376207,600887
2021-03-17,125.8,125.8,122.8,123.0,13751992,600887
2021-03-18,121.05,125.63,119.71,122.23,2566279,600887
2021-03-19,124.65,131.41,124.65,128.39,20849771,600887
2021-03-22,126.84,126.84,124.37,124.54,12940764,600887
2021-03-23,126.07,126.07,122.08,123.53,6344345,600887
2021-03-24,123.49,123.49,119.57,121.07,6442049,600887
2021-03-25,121.8,121.8,111.28,111.68,3248164,600887
2021-03-26,109.63,109.63,104.64,104.79,4395423,600887
2021-03-29,103.91,103.91,102.23,102.3,12533168,600887
2021-03-30,102.62,103.4,102.17,102.82,5184373,600887
2021-03-31,101.26,105.84,101.26,105.32,20740703,600887
2021-04-01,105.08,105.77,101.26,103.76,4027920,600887
2021-04-02,105.93,105.97,104.27,104.7,4157689,600887
2021-04-05,103.67,105.02,102.75,103.8,8734188,600887
2021-04-06,103.94,104.84,101.33,103.65,1883300,600887
2021-04-07,104.63,104.63,101.29,102.87,2933321,600887
2021-04-08,102.33,102.69,102.33,102.65,3698102,600887
2021-04-09,102.62,103.75,102.62,103.34,11249228,600887
2021-04-12,102.3,102.3,99.98,100.2,19044127,600887
2021-04-13,99.97,103.14,99.97,102.76,7886802,600887
2021-04-14,103.78,103.78,95.24,95.59,3280001,600887
2021-04-15,96.38,99.42,96.38,98.44,21197684,600887
2021-04-16,97.66,101.38,97.66,101.04,19301946,600887
2021-04-19,101.67,101.91,100.2,100.97,6013472,600887
2021-04-20,99.68,99.68,95.64,97.12,10830125,600887
2021-04-21,98.21,98.21,97.66,97.68,1511561,600887
2021-04-22,96.83,96.83,90.49,90.97,16912082,600887
2021-04-23,91.63,92.37,90.54,91.55,11801764,600887
2021-04-26,92.23,92.23,89.74,90.6,5879061,600887
2021-04-27,91.37,91.59,91.31,91.47,7582179,600887
2021-04-28,92.76,93.04,89.74,91.38,9270513,600887
2021-04-29,92.74,92.74,89.37,90.58,15580505,600887
2021-04-30,90.73,91.2,90.73,91.12,10030595,600887
2021-05-03,90.41,90.41,88.71,89.14,2898116,600887
2021-05-04,91.98,91.98,81.8,82.29,2932473,600887
2021-05-05,82.94,82.94,81.14,82.0,3685674,600887
2021-05-06,83.99,84.2,81.68,83.18,11551385,600887
2021-05-07,81.31,81.31,78.01,78.22,12532808,600887
2021-05-10,78.12,78.12,75.85,76.34,9048412,600887
2021-05-11,76.54,76.54,75.08,75.4,5012181,600887
2021-05-12,74.76,78.4,74.76,77.14,3549883,600887
2021-05-13,78.18,81.25,78.18,80.33,25925357,600887
2021-05-14,81.66,81.66,80.23,80.23,3016278,600887
2021-05-17,79.01,88.15,79.01,86.39,14173400,600887
2021-05-18,85.56,85.7,83.13,84.57,8255509,600887
2021-05-19,84.62,86.65,84.62,85.84,10424682,600887
2021-05-20,84.3,87.84,84.3,87.23,19791682,600887
2021-05-21,86.92,86.92,85.54,85.66,4079252,600887
2021-05-24,86.45,86.45,79.6,80.12,4319250,600887
2021-05-25,79.43,82.68,79.43,82.24,3666642,600887
2021-05-26,81.83,81.83,79.62,80.89,2020523,600887
2021-05-27,80.7,80.7,77.04,77.09,5864341,600887
2021-05-28,75.74,77.76,74.73,76.34,7351102,600887
2021-05-31,75.91,75.91,72.5,72.93,3526662,600887
2021-06-01,72.87,74.3,72.87,73.53,4658624,600887
2021-06-02,72.85,76.8,72.85,76.48,17283254,600887
2021-06-03,76.79,76.79,69.37,69.7,16426960,600887
2021-06-04,69.31,71.42,69.31,71.39,17742976,600887
2021-06-07,70.22,73.26,70.22,73.23,8420129,600887
2021-06-08,74.53,75.47,74.53,75.13,2141201,600887
2021-06-09,74.35,75.2,74.1,74.66,7793358,600887
2021-06-10,74.46,74.46,71.39,71.57,7904779,600887
2021-06-11,70.2,73.72,70.2,73.4,17287344,600887
2021-06-14,73.01,78.73,73.01,78.15,26303186,600887
2021-06-15,78.03,78.03,75.27,75.58,14037306,600887
2021-06-16,75.47,75.59,75.37,75.46,9026039,600887
2021-06-17,74.73,77.69,74.73,77.45,12100094,600887
2021-06-18,79.38,79.38,76.9,77.3,17729322,600887
2021-06-21,77.69,77.69,76.92,77.1,9998632,600887
2021-06-22,76.66,76.66,72.97,73.26,16725199,600887
2021-06-23,73.29,73.29,70.16,71.1,7399402,600887
2021-06-24,69.09,75.01,69.09,73.92,13225244,600887
2021-06-25,72.89,75.45,72.89,74.32,7571141,600887
2021-06-28,76.14,76.33,73.62,75.28,6275079,600887
2021-06-29,75.07,76.51,74.0,74.92,6358838,600887
2021-06-30,75.06,75.06,71.95,72.55,5320506,600887
2021-07-01,71.2,73.43,71.2,72.77,8893675,600887
2021-07-02,74.01,74.24,73.37,73.75,2853445,600887
2021-07-05,74.15,74.15,71.46,71.84,7582148,600887
2021-07-06,72.77,75.28,72.77,74.22,7218091,600887
2021-07-07,72.49,75.72,72.49,75.71,12286381,600887
2021-07-08,75.81,75.81,70.49,70.76,12881059,600887
2021-07-09,70.19,70.19,65.47,66.22,14467141,600887
2021-07-12,65.14,65.14,62.82,63.03,4006618,600887
2021-07-13,62.14,64.62,62.14,63.6,21411385,600887
2021-07-14,63.25,64.77,63.07,63.78,6871813,600887
2021-07-15,63.37,64.78,63.34,64.24,4144899,600887
2021-07-16,64.33,64.33,61.5,62.42,9262297,600887
2021-07-19,61.49,61.88,61.49,61.86,3532693,600887
2021-07-20,61.74,63.23,61.74,63.11,2662310,600887
2021-07-21,63.47,64.63,63.47,64.36,4455651,600887
2021-07-22,62.6,62.6,57.51,58.31,9363084,600887
2021-07-23,57.83,57.83,55.35,56.15,3798228,600887
2021-07-26,56.45,56.45,54.64,54.91,13312798,600887
2021-07-27,54.52,54.64,53.73,54.25,3290263,600887
2021-07-28,54.52,55.31,54.52,55.15,3595366,600887
2021-07-29,55.15,58.73,55.15,58.14,22992345,600887
2021-07-30,58.68,58.93,57.14,58.31,3365580,600887
2021-08-02,57.39,59.41,57.39,59.04,21723731,600887
2021-08-03,58.82,61.77,58.82,61.3,21092466,600887
2021-08-04,61.74,62.15,61.74,62.09,4503551,600887
2021-08-05,62.02,63.66,62.02,63.43,10915703,600887
2021-08-06,63.77,65.55,63.77,64.69,9738345,600887
2021-08-09,64.49,67.63,64.49,66.61,2098624,600887
2021-08-10,66.72,66.98,65.92,66.55,4173215,600887
2021-08-11,66.57,66.96,66.57,66.88,5920921,600887
2021-08-12,67.05,68.74,67.05,68.57,19305328,600887
2021-08-13,68.43,70.72,68.43,70.31,11832979,600887
2021-08-16,69.91,71.61,69.91,70.82,2465927,600887
2021-08-17,70.34,70.34,68.57,68.72,6437021,600887
2021-08-18,68.8,68.8,63.41,65.77,15374377,600887
2021-08-19,66.8,66.8,60.54,60.73,8111672,600887
2021-08-20,61.1,61.1,59.52,60.04,3850647,600887
2021-08-23,60.28,60.97,59.74,60.5,4070886,600887
2021-08-24,60.57,60.57,58.94,59.17,11521881,600887
2021-08-25,59.0,61.31,59.0,61.22,2608537,600887
2021-08-26,60.75,60.75,59.79,60.06,10178000,600887
2021-08-27,59.43,61.28,59.43,61.16,3755960,600887
2021-08-30,60.2,64.81,60.2,64.31,16474716,600887
2021-08-31,64.61,64.61,63.45,63.94,5780150,600887
2021-09-01,63.46,63.81,63.46,63.77,5465065,600887
2021-09-02,63.79,67.28,63.79,66.65,7971587,600887
2021-09-03,67.16,69.15,67.16,68.89,3802172,600887
2021-09-06,69.38,69.38,65.58,66.32,11414420,600887
2021-09-07,66.48,66.48,64.07,65.48,7338922,600887
2021-09-08,65.04,71.73,65.04,71.04,7931169,600887
2021-09-09,72.11,74.54,72.11,73.22,5543088,600887
2021-09-10,73.89,78.73,73.89,77.53,11525994,600887
2021-09-13,76.46,78.01,76.46,77.48,7496862,600887
2021-09-14,75.39,77.11,75.24,76.27,6214290,600887
2021-09-15,76.79,81.49,76.79,80.21,8723184,600887
2021-09-16,81.07,86.79,81.07,85.76,19385179,600887
2021-09-17,86.84,86.84,80.25,80.58,10907243,600887
2021-09-20,80.69,80.69,78.85,78.94,14352527,600887
2021-09-21,80.31,80.31,78.37,78.91,12062609,600887
2021-09-22,78.89,84.02,78.89,83.36,18448164,600887
2021-09-23,84.06,84.06,80.89,81.42,5226905,600887
2021-09-24,81.64,81.64,75.57,75.65,9801256,600887
2021-09-27,75.98,75.98,72.35,73.07,4224137,600887
2021-09-28,72.93,73.1,70.42,71.43,9576783,600887
2021-09-29,70.61,73.43,70.61,72.25,24080822,600887
2021-09-30,72.58,72.61,72.08,72.37,6859802,600887
2021-10-01,71.24,74.17,71.24,73.59,9321607,600887
2021-10-04,73.08,73.08,69.77,70.65,15949653,600887
2021-10-05,70.05,70.05,67.42,68.09,20479514,600887
2021-10-06,68.74,71.0,68.74,70.3,20545108,600887
2021-10-07,71.48,73.63,71.48,72.88,7878268,600887
2021-10-08,72.82,72.82,72.06,72.49,8137049,600887
2021-10-11,71.54,80.93,71.54,80.04,6485752,600887
